geoid,county,state,centralScore
56015,Goshen,Wyoming,0.37870588235294117
56017,Hot Springs,Wyoming,0.37870588235294117
13281,Towns,Georgia,0.3786613339607105
48399,Runnels,Texas,0.3786167960479887
06011,Colusa,California,0.37857226861107846
51820,Waynesboro city,Virginia,0.37848324514991183
30059,Meagher,Montana,0.37848324514991183
54109,Wyoming,West Virginia,0.37843874911826947
21231,Wayne,Kentucky,0.37843874911826947
47091,Johnson,Tennessee,0.3783497884344147
48383,Reagan,Texas,0.3783497884344147
05043,Drew,Arkansas,0.3783497884344147
08063,Kit Carson,Colorado,0.3783497884344147
01119,Sumter,Alabama,0.3783497884344147
48191,Hall,Texas,0.3783053237748267
21139,Livingston,Kentucky,0.3783053237748267
51105,Lee,Virginia,0.3782608695652174
29035,Carter,Missouri,0.3782608695652174
19023,Butler,Iowa,0.3782608695652174
50011,Franklin,Vermont,0.37817199248120303
38023,Divide,North Dakota,0.37812756959943616
05001,Arkansas,Arkansas,0.37812756959943616
08047,Gilpin,Colorado,0.3780387551379918
29055,Crawford,Missouri,0.3779943635509629
51141,Patrick,Virginia,0.3778612513205775
31089,Holt,Nebraska,0.3778612513205775
19189,Winnebago,Iowa,0.3778612513205775
17047,Edwards,Illinois,0.3778169014084507
54031,Hardy,West Virginia,0.3778169014084507
54101,Webster,West Virginia,0.3776396058188644
41033,Josephine,Oregon,0.37755102040816324
27081,Lincoln,Minnesota,0.37755102040816324
41031,Jefferson,Oregon,0.3775067432860326
56019,Johnson,Wyoming,0.3774182201899402
05077,Lee,Arkansas,0.37737397420867524
51057,Essex,Virginia,0.3772855133614627
31027,Cedar,Nebraska,0.3772855133614627
46077,Kingsbury,South Dakota,0.3772855133614627
22111,Union Parish,Louisiana,0.3772412984882222
16021,Boundary,Idaho,0.37719709397703305
54045,Logan,West Virginia,0.3771528998242531
13183,Long,Georgia,0.3771528998242531
27125,Red Lake,Minnesota,0.3771528998242531
35017,Grant,New Mexico,0.3771528998242531
21077,Gallatin,Kentucky,0.3771087160262418
12045,Gulf,Florida,0.3771087160262418
30007,Broadwater,Montana,0.37706454257936045
20107,Linn,Kansas,0.37706454257936045
28135,Tallahatchie,Mississippi,0.37706454257936045
32013,Humboldt,Nevada,0.3770203794799719
29075,Gentry,Missouri,0.376887952230418
48075,Childress,Texas,0.3767556179775281
13317,Wilkes,Georgia,0.3767556179775281
01085,Lowndes,Alabama,0.3767556179775281
29197,Schuyler,Missouri,0.3767115272088941
28057,Itawamba,Mississippi,0.37662337662337664
31133,Pawnee,Nebraska,0.3765793167992513
41027,Hood River,Oregon,0.3765793167992513
54013,Calhoun,West Virginia,0.37653526728272313
51175,Southampton,Virginia,0.37644719915799324
31115,Loup,Nebraska,0.37640318054256316
19133,Monona,Iowa,0.37640318054256316
31163,Sherman,Nebraska,0.3763591722202736
30105,Valley,Montana,0.3763591722202736
16079,Shoshone,Idaho,0.3763151741875146
16085,Valley,Idaho,0.376271186440678
41063,Wallowa,Oregon,0.376271186440678
05027,Columbia,Arkansas,0.37618324179034707
27165,Watonwan,Minnesota,0.37613928487964476
21223,Trimble,Kentucky,0.37613928487964476
54047,McDowell,West Virginia,0.37609533824044866
48119,Delta,Texas,0.37609533824044866
30053,Lincoln,Montana,0.37605140186915886
18169,Wabash,Indiana,0.37605140186915886
49001,Beaver,Utah,0.3760074757621773
26013,Baraga,Michigan,0.3759196543267546
48153,Floyd,Texas,0.3759196543267546
28125,Sharkey,Mississippi,0.37587575899112563
22093,St. James Parish,Louisiana,0.37587575899112563
48173,Glasscock,Texas,0.37583187390542905
46039,Deuel,South Dakota,0.37583187390542905
27011,Big Stone,Minnesota,0.3757879990660752
18075,Jay,Indiana,0.3757879990660752
20143,Ottawa,Kansas,0.3757002801120448
20147,Phillips,Kansas,0.3757002801120448
31011,Boone,Nebraska,0.3756564359901972
26095,Luce,Michigan,0.3756564359901972
51079,Greene,Virginia,0.3756564359901972
41015,Curry,Oregon,0.3756126021003501
17169,Schuyler,Illinois,0.3756126021003501
19035,Cherokee,Iowa,0.37556877843892195
13005,Bacon,Georgia,0.3754373687893632
21033,Caldwell,Kentucky,0.3753935860058309
06051,Mono,California,0.3753935860058309
51133,Northumberland,Virginia,0.3753498134328358
41009,Columbia,Oregon,0.37526229890417345
72097,Mayagüez Municipio,Puerto Rico,0.37526229890417345
51163,Rockbridge,Virginia,0.37526229890417345
40043,Dewey,Oklahoma,0.37521855694136846
51135,Nottoway,Virginia,0.37521855694136846
02240,Southeast Fairbanks Census Area,Alaska,0.37521855694136846
47171,Unicoi,Tennessee,0.37521855694136846
13027,Brooks,Georgia,0.3751748251748252
51077,Grayson,Virginia,0.3750873922162666
08091,Ouray,Colorado,0.37504369101712687
31033,Cheyenne,Nebraska,0.375
13167,Johnson,Georgia,0.3749563191613279
05127,Scott,Arkansas,0.3749563191613279
29089,Howard,Missouri,0.3749126484975542
29155,Pemiscot,Missouri,0.374868988005124
12065,Jefferson,Florida,0.37478169752008383
08081,Moffat,Colorado,0.37473806752037253
16069,Nez Perce,Idaho,0.3746508379888268
01027,Clay,Alabama,0.3746508379888268
21129,Lee,Kentucky,0.37456364905748196
21091,Hancock,Kentucky,0.37452006980802793
29227,Worth,Missouri,0.37443294172385716
19025,Calhoun,Iowa,0.37434585416908944
13177,Lee,Georgia,0.37434585416908944
26119,Montmorency,Michigan,0.37430232558139537
16075,Payette,Idaho,0.37430232558139537
13109,Evans,Georgia,0.37430232558139537
54059,Mingo,West Virginia,0.3742588071154517
30019,Daniels,Montana,0.3742152987677284
19003,Adams,Iowa,0.3740413664884964
54067,Nicholas,West Virginia,0.3739544609665427
21063,Elliott,Kentucky,0.3739544609665427
20085,Jackson,Kansas,0.3739110233476594
31081,Hamilton,Nebraska,0.3739110233476594
29211,Sullivan,Missouri,0.3738241783764952
20017,Chase,Kansas,0.3737807710171853
51007,Amelia,Virginia,0.37369398653355
13267,Tattnall,Georgia,0.3736072423398329
72061,Guaynabo Municipio,Puerto Rico,0.3736072423398329
51029,Buckingham,Virginia,0.3736072423398329
26135,Oscoda,Michigan,0.37352053840798327
40055,Greer,Oklahoma,0.37352053840798327
46031,Corson,South Dakota,0.3734338747099768
29133,Mississippi,Missouri,0.37339055793991416
31145,Red Willow,Nebraska,0.37339055793991416
48261,Kenedy,Texas,0.37334725121781487
20073,Greenwood,Kansas,0.37334725121781487
38031,Foster,North Dakota,0.3733039545401832
53051,Pend Oreille,Washington,0.373260667903525
38079,Rolette,North Dakota,0.37321739130434783
46037,Day,South Dakota,0.3731741247391607
02150,Kodiak Island Borough,Alaska,0.3731741247391607
51678,Lexington city,Virginia,0.37313086820447433
05129,Searcy,Arkansas,0.3730876216968011
02068,Denali Borough,Alaska,0.37300115874855155
13319,Wilkinson,Georgia,0.372957942301008
45009,Bamberg,South Carolina,0.372957942301008
13091,Dodge,Georgia,0.3728715394416773
30065,Musselshell,Montana,0.3728715394416773
28015,Carroll,Mississippi,0.3728715394416773
37029,Camden,North Carolina,0.3728283530229326
31087,Hitchcock,Nebraska,0.3727420101899027
13301,Warren,Georgia,0.3726988537686697
47137,Pickett,Tennessee,0.37256944444444445
38067,Pembina,North Dakota,0.3724832214765101
19115,Louisa,Iowa,0.37239703840814437
20207,Woodson,Kansas,0.37239703840814437
37187,Washington,North Carolina,0.372353961827646
51063,Floyd,Virginia,0.37231089521165855
12003,Baker,Florida,0.37226783855672485
49029,Morgan,Utah,0.37226783855672485
29203,Shannon,Missouri,0.37222479185938945
19039,Clarke,Iowa,0.3721817551161984
30073,Pondera,Montana,0.3721817551161984
08073,Lincoln,Colorado,0.3721817551161984
31101,Keith,Nebraska,0.3721817551161984
39125,Paulding,Ohio,0.3721817551161984
20201,Washington,Kansas,0.3720957114784418
55037,Florence,Wisconsin,0.3720957114784418
38013,Burke,North Dakota,0.37196672059163394
47069,Hardeman,Tennessee,0.37192374350086654
48435,Sutton,Texas,0.37192374350086654
30091,Sheridan,Montana,0.3718807763401109
21095,Harlan,Kentucky,0.3717948717948718
47173,Union,Tennessee,0.3717948717948718
72139,Trujillo Alto Municipio,Puerto Rico,0.37170900692840647
53049,Pacific,Washington,0.37170900692840647
38029,Emmons,North Dakota,0.37170900692840647
30087,Rosebud,Montana,0.37170900692840647
48317,Martin,Texas,0.37170900692840647
06015,Del Norte,California,0.3716231817132302
56011,Crook,Wyoming,0.3716231817132302
13307,Webster,Georgia,0.37158028396629345
48301,Loving,Texas,0.37153739612188363
31065,Furnas,Nebraska,0.37153739612188363
17171,Scott,Illinois,0.37153739612188363
16081,Teton,Idaho,0.3714945181765724
20047,Edwards,Kansas,0.3714516501269328
53001,Adams,Washington,0.3713659437009691
20127,Morris,Kansas,0.37132310531779905
31139,Pierce,Nebraska,0.37132310531779905
46091,Marshall,South Dakota,0.371280276816609
37005,Alleghany,North Carolina,0.371280276816609
19185,Wayne,Iowa,0.37119464944649444
01063,Greene,Alabama,0.37119464944649444
48271,Kinney,Texas,0.37119464944649444
48311,McMullen,Texas,0.3711518505707368
53039,Klickitat,Washington,0.3711518505707368
13249,Schley,Georgia,0.3711518505707368
31035,Clay,Nebraska,0.3710662824207493
21123,Larue,Kentucky,0.3710235131396957
54015,Clay,West Virginia,0.37098075371672234
48463,Uvalde,Texas,0.3709380041484213
38065,Oliver,North Dakota,0.3708952644313861
13251,Screven,Georgia,0.37085253456221196
51027,Buchanan,Virginia,0.3708098145374957
19007,Appanoose,Iowa,0.3708098145374957
31143,Polk,Nebraska,0.37076710435383553
13243,Randolph,Georgia,0.37076710435383553
21187,Owen,Kentucky,0.3705963619617776
47049,Fentress,Tennessee,0.3705537009324278
31045,Dawes,Nebraska,0.3705537009324278
38011,Bowman,North Dakota,0.3705537009324278
32011,Eureka,Nevada,0.3705110497237569
19117,Lucas,Iowa,0.37046840833237427
20185,Stafford,Kansas,0.37046840833237427
16063,Lincoln,Idaho,0.3703831549879185
20097,Kiowa,Kansas,0.3703405430280718
31095,Jefferson,Nebraska,0.3702127659574468
05147,Woodruff,Arkansas,0.3702127659574468
38037,Grant,North Dakota,0.3701701931922723
28009,Benton,Mississippi,0.37
02164,Lake and Peninsula Borough,Alaska,0.37
27069,Kittson,Minnesota,0.3699149620776833
47083,Houston,Tennessee,0.3698299632352941
28025,Clay,Mississippi,0.3698299632352941
30017,Custer,Montana,0.3698299632352941
19135,Monroe,Iowa,0.3698299632352941
12047,Hamilton,Florida,0.3698299632352941
21191,Pendleton,Kentucky,0.3698299632352941
17153,Pulaski,Illinois,0.3697450034458994
51720,Norton city,Virginia,0.3696600826825907
05087,Madison,Arkansas,0.3696176369273166
42023,Cameron,Pennsylvania,0.3695752009184845
45065,McCormick,South Carolina,0.3695752009184845
48165,Gaines,Texas,0.3695752009184845
46051,Grant,South Dakota,0.3695327746527379
16067,Minidoka,Idaho,0.3695327746527379
16087,Washington,Idaho,0.3695327746527379
54041,Lewis,West Virginia,0.3695327746527379
47121,Meigs,Tennessee,0.36949035812672176
48129,Donley,Texas,0.3693631669535284
29125,Maries,Missouri,0.3693631669535284
48235,Irion,Texas,0.3693207893529142
51159,Richmond,Virginia,0.3692784214752782
38041,Hettinger,North Dakota,0.36919371487555913
45017,Calhoun,South Carolina,0.36919371487555913
35057,Torrance,New Mexico,0.369109047127623
21171,Monroe,Kentucky,0.369109047127623
27031,Cook,Minnesota,0.369109047127623
38043,Kidder,North Dakota,0.3689821182943604
18125,Pike,Indiana,0.3689821182943604
30089,Sanders,Montana,0.3689821182943604
53003,Asotin,Washington,0.36889754755901905
46137,Ziebach,South Dakota,0.36889754755901905
32015,Lander,Nevada,0.3688552767273977
48445,Terry,Texas,0.3687285223367698
45049,Hampton,South Carolina,0.3687285223367698
19089,Howard,Iowa,0.3687285223367698
13049,Charlton,Georgia,0.3686440677966102
41055,Sherman,Oregon,0.3686440677966102
20003,Anderson,Kansas,0.3685596519349668
12067,Lafayette,Florida,0.3685596519349668
47029,Cocke,Tennessee,0.3685596519349668
37177,Tyrrell,North Carolina,0.36843310060661555
20165,Rush,Kansas,0.3683487813250944
38099,Walsh,North Dakota,0.3682223747426218
19143,Osceola,Iowa,0.3681802584925083
17175,Stark,Illinois,0.3680960548885077
53043,Lincoln,Washington,0.3680539675280128
13079,Crawford,Georgia,0.3680539675280128
56045,Weston,Wyoming,0.3679277631729341
38091,Steele,North Dakota,0.36788571428571426
12049,Hardee,Florida,0.36775962527133554
48125,Dickens,Texas,0.3675077063591734
38045,LaMoure,North Dakota,0.36746575342465754
02195,Petersburg Borough,Alaska,0.3674238100673439
05039,Dallas,Arkansas,0.3673399520712085
13141,Hancock,Georgia,0.3673399520712085
46102,Oglala Lakota,South Dakota,0.36729803742583295
37041,Chowan,North Carolina,0.36729803742583295
13205,Mitchell,Georgia,0.3672142368240931
48263,Kent,Texas,0.3670886075949367
20039,Decatur,Kansas,0.3670886075949367
35051,Sierra,New Mexico,0.36692123560925566
51021,Bland,Virginia,0.366879416457716
37079,Greene,North Carolina,0.36683760683760686
13265,Taliaferro,Georgia,0.36683760683760686
30011,Carter,Montana,0.36683760683760686
20105,Lincoln,Kansas,0.3666704636063333
56031,Platte,Wyoming,0.3666704636063333
48211,Hemphill,Texas,0.36662870159453304
12041,Gilchrist,Florida,0.3665452061033933
72071,Isabela Municipio,Puerto Rico,0.36650347261755667
19051,Davis,Iowa,0.36650347261755667
27155,Traverse,Minnesota,0.36650347261755667
01057,Fayette,Alabama,0.36646174863387976
13191,McIntosh,Georgia,0.36642003414911783
29059,Dallas,Missouri,0.3662949476558944
27077,Lake of the Woods,Minnesota,0.3662532711343725
28103,Noxubee,Mississippi,0.3662532711343725
16043,Fremont,Idaho,0.36621160409556314
48195,Hansford,Texas,0.36621160409556314
21149,McLean,Kentucky,0.3661282984531392
28157,Wilkinson,Mississippi,0.366086659843057
51640,Galax city,Virginia,0.366086659843057
08053,Hinsdale,Colorado,0.366086659843057
13287,Turner,Georgia,0.36604503070275185
05011,Bradley,Arkansas,0.36604503070275185
51115,Mathews,Virginia,0.36600341102899375
05117,Prairie,Arkansas,0.3659618008185539
31097,Johnson,Nebraska,0.3659618008185539
02198,Prince of Wales-Hyder Census Area,Alaska,0.3659618008185539
48369,Parmer,Texas,0.3658786087747215
46017,Buffalo,South Dakota,0.3658786087747215
19121,Madison,Iowa,0.36583702693487896
02060,Bristol Bay Borough,Alaska,0.36579545454545453
48495,Winkler,Texas,0.3657538916032269
38049,McHenry,North Dakota,0.36562925942753294
48431,Sterling,Texas,0.3655047121607812
08115,Sedgwick,Colorado,0.36538024971623156
20153,Rawlins,Kansas,0.36538024971623156
16037,Custer,Idaho,0.36533878106911816
72145,Vega Baja Municipio,Puerto Rico,0.36529732183386293
51580,Covington city,Virginia,0.365255872007262
47127,Moore,Tennessee,0.365214431586113
48079,Cochran,Texas,0.3651315789473684
51097,King and Queen,Virginia,0.3651315789473684
02290,Yukon-Koyukuk Census Area,Alaska,0.3650073704501644
46115,Spink,South Dakota,0.36496598639455785
18009,Blackford,Indiana,0.364924611722027
51011,Appomattox,Virginia,0.3648418905134308
41049,Morrow,Oregon,0.3648005439709882
08009,Baca,Colorado,0.3647178789938817
46015,Brule,South Dakota,0.3646765605528492
13235,Pulaski,Georgia,0.36463525147258724
08033,Dolores,Colorado,0.36455266138165343
31083,Harlan,Nebraska,0.36447010869565216
39163,Vinton,Ohio,0.3643875933891782
38063,Nelson,North Dakota,0.3643875933891782
30015,Chouteau,Montana,0.36430511543684924
30021,Dawson,Montana,0.36426389046056357
54021,Gilmer,West Virginia,0.36401673640167365
54093,Tucker,West Virginia,0.3639755766621438
13061,Clay,Georgia,0.3639755766621438
56043,Washakie,Wyoming,0.3639344262295082
51690,Martinsville city,Virginia,0.36381103074141047
38069,Pierce,North Dakota,0.363687718901819
40007,Beaver,Oklahoma,0.363687718901819
48413,Schleicher,Texas,0.36364663352914595
72027,Camuy Municipio,Puerto Rico,0.3635234330886505
31003,Antelope,Nebraska,0.36348238482384826
31059,Fillmore,Nebraska,0.36348238482384826
40057,Harmon,Oklahoma,0.36348238482384826
26083,Keweenaw,Michigan,0.3633592956315611
20123,Mitchell,Kansas,0.3633592956315611
06105,Trinity,California,0.3633592956315611
08121,Washington,Colorado,0.36327728247376145
56027,Niobrara,Wyoming,0.36323628977657413
72029,Canóvanas Municipio,Puerto Rico,0.36323628977657413
13197,Marion,Georgia,0.36323628977657413
20157,Republic,Kansas,0.36323628977657413
31039,Cuming,Nebraska,0.36323628977657413
48229,Hudspeth,Texas,0.3631133671742809
48095,Concho,Texas,0.3630314649825195
21011,Bath,Kentucky,0.3629905277401895
49055,Wayne,Utah,0.3628677713899222
08095,Phillips,Colorado,0.3627450980392157
37117,Martin,North Carolina,0.3627450980392157
51081,Greensville,Virginia,0.36270422535211266
13253,Seminole,Georgia,0.3626633618747183
20167,Russell,Kansas,0.3625
08125,Yuma,Colorado,0.36241837424003603
46009,Bon Homme,South Dakota,0.3623775751435326
38027,Eddy,North Dakota,0.3623775751435326
20025,Clark,Kansas,0.3623775751435326
37015,Bertie,North Carolina,0.3623367852318775
47067,Hancock,Tennessee,0.362255232950709
31137,Phelps,Nebraska,0.36221447057499717
05133,Sevier,Arkansas,0.36221447057499717
13003,Atkinson,Georgia,0.36221447057499717
19079,Hamilton,Iowa,0.36217371737173715
51091,Highland,Virginia,0.36217371737173715
53013,Columbia,Washington,0.3621329733378333
37103,Jones,North Carolina,0.36209223847019123
08027,Custer,Colorado,0.3619700888339143
20203,Wichita,Kansas,0.3618887015177066
20189,Stevens,Kansas,0.3618887015177066
46041,Dewey,South Dakota,0.3618480215827338
29129,Mercer,Missouri,0.36180735079240195
31181,Webster,Nebraska,0.3617666891436278
21201,Robertson,Kentucky,0.3617666891436278
21065,Estill,Kentucky,0.3617260366333296
48275,Knox,Texas,0.3617260366333296
49023,Juab,Utah,0.36168539325842697
16073,Owyhee,Idaho,0.3616447590158409
05079,Lincoln,Arkansas,0.3616041339024938
13271,Telfair,Georgia,0.36156351791530944
05137,Stone,Arkansas,0.3614823133071308
02180,Nome Census Area,Alaska,0.361441724679991
20197,Wabaunsee,Kansas,0.3614011451667228
26153,Schoolcraft,Michigan,0.3614011451667228
19091,Humboldt,Iowa,0.36136057476425687
45005,Allendale,South Carolina,0.3613200134695252
05017,Chicot,Arkansas,0.36127946127946126
48475,Ward,Texas,0.3612389181909999
48169,Garza,Texas,0.3611173435045995
72089,Luquillo Municipio,Puerto Rico,0.36103633916554506
49031,Piute,Utah,0.36099585062240663
21105,Hickman,Kentucky,0.3609553711594528
16077,Power,Idaho,0.3609149007736293
16003,Adams,Idaho,0.3609149007736293
46101,Moody,South Dakota,0.36075310994060295
48243,Jeff Davis,Texas,0.36063186197624914
36041,Hamilton,New York,0.3604703247480403
72025,Caguas Municipio,Puerto Rico,0.3604703247480403
41013,Crook,Oregon,0.3604703247480403
54105,Wirt,West Virginia,0.36018798254447804
20137,Norton,Kansas,0.3601073945631502
48137,Edwards,Texas,0.36006711409395975
48117,Deaf Smith,Texas,0.3599865801834042
31093,Howard,Nebraska,0.35994632673599464
48417,Shackelford,Texas,0.35986584684181105
30039,Granite,Montana,0.35986584684181105
51620,Franklin city,Virginia,0.35986584684181105
72041,Cidra Municipio,Puerto Rico,0.3598256203890007
53069,Wahkiakum,Washington,0.35974519445686187
38103,Wells,North Dakota,0.3597049949715052
48023,Baylor,Texas,0.3597049949715052
31017,Brown,Nebraska,0.3597049949715052
06049,Modoc,California,0.3597049949715052
13023,Bleckley,Georgia,0.35966480446927374
38019,Cavalier,North Dakota,0.35962462294715675
01065,Hale,Alabama,0.35962462294715675
13283,Treutlen,Georgia,0.359463986599665
47169,Trousdale,Tennessee,0.359463986599665
72075,Juana Díaz Municipio,Puerto Rico,0.3594238499330058
31135,Perkins,Nebraska,0.3593837222284247
18115,Ohio,Indiana,0.35930349369349257
28119,Quitman,Mississippi,0.35926339285714287
51530,Buena Vista city,Virginia,0.3592233009708738
29171,Putnam,Missouri,0.35898293743727
30045,Judith Basin,Montana,0.358942908117752
12077,Liberty,Florida,0.358902887724384
50009,Essex,Vermont,0.358902887724384
20067,Grant,Kansas,0.3585830455608778
06091,Sierra,California,0.358543105368679
21189,Owsley,Kentucky,0.35842333815833427
20019,Chautauqua,Kansas,0.35842333815833427
46045,Edmunds,South Dakota,0.35838343353373414
46067,Hutchinson,South Dakota,0.35818404361856016
21153,Magoffin,Kentucky,0.3581441922563418
08065,Lake,Colorado,0.3581441922563418
05025,Cleveland,Arkansas,0.3580645161290323
48437,Swisher,Texas,0.3580645161290323
31073,Gosper,Nebraska,0.35802469135802467
35059,Union,New Mexico,0.35798487544483987
16025,Camas,Idaho,0.35778592864288095
40033,Cotton,Oklahoma,0.3577461658146255
16059,Lemhi,Idaho,0.3576666666666667
31099,Kearney,Nebraska,0.35762693034107323
20063,Gove,Kansas,0.3575872028438125
31129,Nuckolls,Nebraska,0.3575872028438125
72055,Guánica Municipio,Puerto Rico,0.3575474841719427
46049,Faulk,South Dakota,0.3574680732926152
48047,Brooks,Texas,0.3574283810792805
16045,Gem,Idaho,0.3574283810792805
41023,Grant,Oregon,0.35738869767958253
30025,Fallon,Montana,0.35734902309058614
20187,Stanton,Kansas,0.35734902309058614
21131,Leslie,Kentucky,0.35691318327974275
49033,Rich,Utah,0.35679450232764354
02230,Skagway Municipality,Alaska,0.3567154255319149
20199,Wallace,Kansas,0.356596876038551
51595,Emporia city,Virginia,0.356596876038551
46095,Mellette,South Dakota,0.35647840531561464
30003,Big Horn,Montana,0.35639946855624444
21079,Garrard,Kentucky,0.356360013284623
20145,Pawnee,Kansas,0.35632056674784146
20033,Comanche,Kansas,0.3562416998671979
30061,Mineral,Montana,0.3562416998671979
41037,Lake,Oregon,0.35604468532242006
31113,Logan,Nebraska,0.3560053085600531
72151,Yabucoa Municipio,Puerto Rico,0.35596594050646907
13075,Cook,Georgia,0.35596594050646907
30077,Powell,Montana,0.3558872305140962
08025,Crowley,Colorado,0.3558478885695335
48107,Crosby,Texas,0.3557692307692308
20183,Smith,Kansas,0.3557299149077246
30101,Toole,Montana,0.3557299149077246
02050,Bethel Census Area,Alaska,0.35565130924759697
08057,Jackson,Colorado,0.35565130924759697
53019,Ferry,Washington,0.3555727383187893
31015,Boyd,Nebraska,0.3553372336902528
31063,Frontier,Nebraska,0.3553372336902528
20089,Jewell,Kansas,0.35525880145679284
08061,Kiowa,Colorado,0.35525880145679284
48267,Kimble,Texas,0.35525880145679284
48443,Terrell,Texas,0.3551412180052957
38007,Billings,North Dakota,0.3551412180052957
41069,Wheeler,Oregon,0.35490628445424477
30071,Phillips,Montana,0.3548280423280423
38047,Logan,North Dakota,0.3548280423280423
41065,Wasco,Oregon,0.3547107438016529
21165,Menifee,Kentucky,0.3546716615249008
31125,Nance,Nebraska,0.35451541850220264
35006,Cibola,New Mexico,0.3544763792533862
48155,Foard,Texas,0.35439832654409337
20171,Scott,Kansas,0.35424232419940577
28055,Issaquena,Mississippi,0.3541254125412541
38081,Sargent,North Dakota,0.35408645913540865
46063,Harding,South Dakota,0.35408645913540865
08111,San Juan,Colorado,0.35400857802705377
16071,Oneida,Idaho,0.3538918205804749
30097,Sweet Grass,Montana,0.3538529185445751
13093,Dooly,Georgia,0.35361968581786224
21133,Letcher,Kentucky,0.3535808435852373
40025,Cimarron,Oklahoma,0.35354200988467877
08011,Bent,Colorado,0.3535031847133758
01011,Bullock,Alabama,0.3534643680685187
30005,Blaine,Montana,0.3534255599472991
48109,Culberson,Texas,0.35338676034690963
17009,Brown,Illinois,0.35330918669739875
12129,Wakulla,Florida,0.3531154014918824
72059,Guayanilla Municipio,Puerto Rico,0.3530379469181838
72099,Moca Municipio,Puerto Rico,0.3529992323719706
20023,Cheyenne,Kansas,0.35288313966235474
38021,Dickey,North Dakota,0.3528444590595199
48359,Oldham,Texas,0.35276712328767124
48433,Stonewall,Texas,0.3527284681130835
32017,Lincoln,Nevada,0.35261255340124875
48111,Dallam,Texas,0.35241953142106414
20163,Rooks,Kansas,0.35234238178633975
21007,Ballard,Kentucky,0.35226526592252133
20065,Graham,Kansas,0.3516879711569977
51049,Cumberland,Virginia,0.3516495521083679
31007,Banner,Nebraska,0.35161114145275807
48087,Collingsworth,Texas,0.3513808536186006
30055,McCone,Montana,0.3511508672411912
48393,Roberts,Texas,0.35111256544502617
20119,Meade,Kansas,0.3510359869138495
08105,Rio Grande,Colorado,0.3510359869138495
38085,Sioux,North Dakota,0.35092118172898723
05013,Calhoun,Arkansas,0.3506917964919926
46105,Perkins,South Dakota,0.3506154013723995
54043,Lincoln,West Virginia,0.35046271094175285
38083,Sheridan,North Dakota,0.3504245591116917
30023,Deer Lodge,Montana,0.35031015344433564
31167,Stanton,Nebraska,0.3502339244913502
13125,Glascock,Georgia,0.3501958224543081
31105,Kimball,Nebraska,0.3500815660685155
31123,Morrill,Nebraska,0.3500434971726838
48065,Carson,Texas,0.3498152575527059
28053,Humphreys,Mississippi,0.34977724655003806
46053,Gregory,South Dakota,0.3497012493210212
35033,Mora,New Mexico,0.34958731537793225
02282,Yakutat City and Borough,Alaska,0.34954935389293085
31061,Franklin,Nebraska,0.34954935389293085
08109,Saguache,Colorado,0.3494355188884064
46043,Douglas,South Dakota,0.3493596700672889
46085,Lyman,South Dakota,0.34932175800325554
46073,Jerauld,South Dakota,0.3491701919947934
13065,Clinch,Georgia,0.3491323210412148
46107,Potter,South Dakota,0.34898091934084996
31005,Arthur,Nebraska,0.3489430894308943
30107,Wheatland,Montana,0.3488674542104693
13101,Echols,Georgia,0.34875406283856986
38033,Golden Valley,North Dakota,0.34867850953206236
02188,Northwest Arctic Borough,Alaska,0.3486407451532546
31029,Chase,Nebraska,0.3484897694056512
21053,Clinton,Kentucky,0.3484897694056512
72045,Comerío Municipio,Puerto Rico,0.3484143305552549
72051,Dorado Municipio,Puerto Rico,0.3483012334992426
72117,Rincón Municipio,Puerto Rico,0.3481505515898767
30099,Teton,Montana,0.3481505515898767
48103,Crane,Texas,0.3480376256892637
37095,Hyde,North Carolina,0.34796238244514105
20181,Sherman,Kansas,0.34784957856062243
31031,Cherry,Nebraska,0.3475866537091027
13165,Jenkins,Georgia,0.3473990934599612
21237,Wolfe,Kentucky,0.3473616056976368
72141,Utuado Municipio,Puerto Rico,0.3473241260250324
48197,Hardeman,Texas,0.3470619946091644
13007,Baker,Georgia,0.34694977365811597
38095,Towner,North Dakota,0.34680025856496444
48081,Coke,Texas,0.3466508722808529
46097,Miner,South Dakota,0.3466508722808529
38039,Griggs,North Dakota,0.34635248547449965
31069,Garden,Nebraska,0.34635248547449965
20101,Lane,Kansas,0.34620348462034845
02158,Kusilvak Census Area,Alaska,0.3461290322580645
38087,Slope,North Dakota,0.34575725026852844
20141,Osborne,Kansas,0.3456087610049388
20179,Sheridan,Kansas,0.345460399227302
38075,Renville,North Dakota,0.3453121647715083
35019,Guadalupe,New Mexico,0.34523809523809523
30037,Golden Valley,Montana,0.345016077170418
46111,Sanborn,South Dakota,0.34497910191833675
21159,Martin,Kentucky,0.34497910191833675
32021,Mineral,Nevada,0.3449421345906558
41025,Harney,Oregon,0.3449421345906558
46061,Hanson,South Dakota,0.34490517518482805
20109,Logan,Kansas,0.34431489998930365
20081,Haskell,Kansas,0.34431489998930365
31071,Garfield,Nebraska,0.3442044482463644
41021,Gilliam,Oregon,0.3439470028849236
20071,Greeley,Kansas,0.3439102564102564
08079,Mineral,Colorado,0.3438735177865613
02070,Dillingham Census Area,Alaska,0.3436899423446509
48247,Jim Hogg,Texas,0.3436165670367208
31049,Deuel,Nebraska,0.3435798911303234
21181,Nicholas,Kentucky,0.3431769722814499
48345,Motley,Texas,0.3431769722814499
13239,Quitman,Georgia,0.3427749973378767
