geoid,county,state,communityId,intermediateCommunityIds
13309,Wheeler,Georgia,2354,[2354]
13007,Baker,Georgia,2354,[2354]
13119,Franklin,Georgia,2354,[2354]
13141,Hancock,Georgia,2354,[2354]
13265,Taliaferro,Georgia,2354,[2354]
13289,Twiggs,Georgia,2354,[2354]
13319,Wilkinson,Georgia,2354,[2354]
13011,Banks,Georgia,2354,[2354]
13211,Morgan,Georgia,2354,[2354]
13281,Towns,Georgia,2354,[2354]
13147,Hart,Georgia,2354,[2354]
13171,Lamar,Georgia,2354,[2354]
13091,Dodge,Georgia,2354,[2354]
13023,Bleckley,Georgia,2354,[2354]
13125,Glascock,Georgia,2354,[2354]
13235,Pulaski,Georgia,2354,[2354]
13183,Long,Georgia,2354,[2354]
13251,Screven,Georgia,2354,[2354]
13033,Burke,Georgia,2354,[2354]
13163,Jefferson,Georgia,2354,[2354]
13165,Jenkins,Georgia,2354,[2354]
13105,Elbert,Georgia,2354,[2354]
13255,Spalding,Georgia,2354,[2354]
13249,Schley,Georgia,2354,[2354]
13019,Berrien,Georgia,2354,[2354]
13189,McDuffie,Georgia,2354,[2354]
13221,Oglethorpe,Georgia,2354,[2354]
13301,Warren,Georgia,2354,[2354]
13155,Irwin,Georgia,2354,[2354]
13025,Brantley,Georgia,2354,[2354]
13065,Clinch,Georgia,2354,[2354]
13267,Tattnall,Georgia,2354,[2354]
13003,Atkinson,Georgia,2354,[2354]
13017,Ben Hill,Georgia,2354,[2354]
13075,Cook,Georgia,2354,[2354]
13191,McIntosh,Georgia,2354,[2354]
13229,Pierce,Georgia,2354,[2354]
13275,Thomas,Georgia,2354,[2354]
13299,Ware,Georgia,2354,[2354]
13305,Wayne,Georgia,2354,[2354]
13315,Wilcox,Georgia,2354,[2354]
13225,Peach,Georgia,2354,[2354]
13027,Brooks,Georgia,2354,[2354]
13173,Lanier,Georgia,2354,[2354]
13177,Lee,Georgia,2354,[2354]
13205,Mitchell,Georgia,2354,[2354]
13311,White,Georgia,2354,[2354]
13227,Pickens,Georgia,2354,[2354]
13035,Butts,Georgia,2354,[2354]
13187,Lumpkin,Georgia,2354,[2354]
13283,Treutlen,Georgia,2354,[2354]
13137,Habersham,Georgia,2354,[2354]
13245,Richmond,Georgia,2354,[2354]
13277,Tift,Georgia,2354,[2354]
13279,Toombs,Georgia,2354,[2354]
13133,Greene,Georgia,2354,[2354]
13219,Oconee,Georgia,2354,[2354]
13291,Union,Georgia,2354,[2354]
13077,Coweta,Georgia,2354,[2354]
13145,Harris,Georgia,2354,[2354]
13199,Meriwether,Georgia,2354,[2354]
13055,Chattooga,Georgia,2354,[2354]
13101,Echols,Georgia,2354,[2354]
13111,Fannin,Georgia,2354,[2354]
47011,Bradley,Tennessee,2354,[2354]
13051,Chatham,Georgia,2354,[2354]
13179,Liberty,Georgia,2354,[2354]
13303,Washington,Georgia,2354,[2354]
47065,Hamilton,Tennessee,2354,[2354]
13057,Cherokee,Georgia,2354,[2354]
13083,Dade,Georgia,2354,[2354]
13021,Bibb,Georgia,2354,[2354]
13247,Rockdale,Georgia,2354,[2354]
13131,Grady,Georgia,2354,[2354]
47107,McMinn,Tennessee,2354,[2354]
13001,Appling,Georgia,2354,[2354]
13201,Miller,Georgia,2354,[2354]
13261,Sumter,Georgia,2354,[2354]
54001,Barbour,West Virginia,2395,[2395]
54101,Webster,West Virginia,2395,[2395]
54109,Wyoming,West Virginia,2395,[2395]
17203,Woodford,Illinois,2490,[2490]
17009,Brown,Illinois,2490,[2490]
17053,Ford,Illinois,2490,[2490]
17109,McDonough,Illinois,2490,[2490]
17129,Menard,Illinois,2490,[2490]
17169,Schuyler,Illinois,2490,[2490]
17171,Scott,Illinois,2490,[2490]
17173,Shelby,Illinois,2490,[2490]
17061,Greene,Illinois,2490,[2490]
17107,Logan,Illinois,2490,[2490]
17137,Morgan,Illinois,2490,[2490]
17131,Mercer,Illinois,2490,[2490]
17071,Henderson,Illinois,2490,[2490]
17105,Livingston,Illinois,2490,[2490]
17113,McLean,Illinois,2490,[2490]
17147,Piatt,Illinois,2490,[2490]
17167,Sangamon,Illinois,2490,[2490]
17179,Tazewell,Illinois,2490,[2490]
17051,Fayette,Illinois,2490,[2490]
17125,Mason,Illinois,2490,[2490]
17115,Macon,Illinois,2490,[2490]
17117,Macoupin,Illinois,2490,[2490]
17021,Christian,Illinois,2490,[2490]
17073,Henry,Illinois,2490,[2490]
17139,Moultrie,Illinois,2490,[2490]
17143,Peoria,Illinois,2490,[2490]
17135,Montgomery,Illinois,2490,[2490]
17187,Warren,Illinois,2490,[2490]
17175,Stark,Illinois,2490,[2490]
17039,De Witt,Illinois,2490,[2490]
17001,Adams,Illinois,2490,[2490]
17041,Douglas,Illinois,2490,[2490]
17019,Champaign,Illinois,2490,[2490]
17017,Cass,Illinois,2490,[2490]
17149,Pike,Illinois,2490,[2490]
17095,Knox,Illinois,2490,[2490]
17123,Marshall,Illinois,2490,[2490]
17029,Coles,Illinois,2490,[2490]
17057,Fulton,Illinois,2490,[2490]
47023,Chester,Tennessee,2558,[2558]
47033,Crockett,Tennessee,2558,[2558]
21177,Muhlenberg,Kentucky,2558,[2558]
47005,Benton,Tennessee,2558,[2558]
01089,Madison,Alabama,2558,[2558]
47099,Lawrence,Tennessee,2558,[2558]
21227,Warren,Kentucky,2558,[2558]
47031,Coffee,Tennessee,2558,[2558]
47035,Cumberland,Tennessee,2558,[2558]
47037,Davidson,Tennessee,2558,[2558]
47053,Gibson,Tennessee,2558,[2558]
47147,Robertson,Tennessee,2558,[2558]
47167,Tipton,Tennessee,2558,[2558]
47071,Hardin,Tennessee,2558,[2558]
47093,Knox,Tennessee,2558,[2558]
47039,Decatur,Tennessee,2558,[2558]
47055,Giles,Tennessee,2558,[2558]
47113,Madison,Tennessee,2558,[2558]
47119,Maury,Tennessee,2558,[2558]
47181,Wayne,Tennessee,2558,[2558]
47189,Wilson,Tennessee,2558,[2558]
21107,Hopkins,Kentucky,2558,[2558]
47003,Bedford,Tennessee,2558,[2558]
47125,Montgomery,Tennessee,2558,[2558]
47051,Franklin,Tennessee,2558,[2558]
47103,Lincoln,Tennessee,2558,[2558]
47131,Obion,Tennessee,2558,[2558]
47183,Weakley,Tennessee,2558,[2558]
47149,Rutherford,Tennessee,2558,[2558]
47015,Cannon,Tennessee,2558,[2558]
21033,Caldwell,Kentucky,2558,[2558]
21075,Fulton,Kentucky,2558,[2558]
21083,Graves,Kentucky,2558,[2558]
21031,Butler,Kentucky,2558,[2558]
47061,Grundy,Tennessee,2558,[2558]
47165,Sumner,Tennessee,2558,[2558]
47187,Williamson,Tennessee,2558,[2558]
21035,Calloway,Kentucky,2558,[2558]
21139,Livingston,Kentucky,2558,[2558]
21141,Logan,Kentucky,2558,[2558]
47017,Carroll,Tennessee,2558,[2558]
47021,Cheatham,Tennessee,2558,[2558]
47041,DeKalb,Tennessee,2558,[2558]
47047,Fayette,Tennessee,2558,[2558]
47117,Marshall,Tennessee,2558,[2558]
47185,White,Tennessee,2558,[2558]
47109,McNairy,Tennessee,2558,[2558]
21003,Allen,Kentucky,2558,[2558]
47127,Moore,Tennessee,2558,[2558]
21057,Cumberland,Kentucky,2558,[2558]
21171,Monroe,Kentucky,2558,[2558]
21053,Clinton,Kentucky,2558,[2558]
47027,Clay,Tennessee,2558,[2558]
21219,Todd,Kentucky,2558,[2558]
47049,Fentress,Tennessee,2558,[2558]
47135,Perry,Tennessee,2558,[2558]
47175,Van Buren,Tennessee,2558,[2558]
47169,Trousdale,Tennessee,2558,[2558]
21221,Trigg,Kentucky,2558,[2558]
21007,Ballard,Kentucky,2558,[2558]
21039,Carlisle,Kentucky,2558,[2558]
21105,Hickman,Kentucky,2558,[2558]
17127,Massac,Illinois,2558,[2558]
47075,Haywood,Tennessee,2558,[2558]
47161,Stewart,Tennessee,2558,[2558]
21183,Ohio,Kentucky,2558,[2558]
47045,Dyer,Tennessee,2558,[2558]
47177,Warren,Tennessee,2558,[2558]
47141,Putnam,Tennessee,2558,[2558]
47159,Smith,Tennessee,2558,[2558]
47085,Humphreys,Tennessee,2558,[2558]
47137,Pickett,Tennessee,2558,[2558]
47133,Overton,Tennessee,2558,[2558]
21143,Lyon,Kentucky,2558,[2558]
21157,Marshall,Kentucky,2558,[2558]
21213,Simpson,Kentucky,2558,[2558]
21047,Christian,Kentucky,2558,[2558]
21055,Crittenden,Kentucky,2558,[2558]
21169,Metcalfe,Kentucky,2558,[2558]
47095,Lake,Tennessee,2558,[2558]
47101,Lewis,Tennessee,2558,[2558]
47087,Jackson,Tennessee,2558,[2558]
47079,Henry,Tennessee,2558,[2558]
47081,Hickman,Tennessee,2558,[2558]
47097,Lauderdale,Tennessee,2558,[2558]
47077,Henderson,Tennessee,2558,[2558]
21009,Barren,Kentucky,2558,[2558]
21149,McLean,Kentucky,2558,[2558]
47083,Houston,Tennessee,2558,[2558]
47111,Macon,Tennessee,2558,[2558]
21061,Edmonson,Kentucky,2558,[2558]
21233,Webster,Kentucky,2558,[2558]
47069,Hardeman,Tennessee,2558,[2558]
47043,Dickson,Tennessee,2558,[2558]
21145,McCracken,Kentucky,2558,[2558]
26123,Newaygo,Michigan,2594,[2594]
26045,Eaton,Michigan,2594,[2594]
26075,Jackson,Michigan,2594,[2594]
26145,Saginaw,Michigan,2594,[2594]
26073,Isabella,Michigan,2594,[2594]
26139,Ottawa,Michigan,2594,[2594]
26025,Calhoun,Michigan,2594,[2594]
26157,Tuscola,Michigan,2594,[2594]
26091,Lenawee,Michigan,2594,[2594]
26141,Presque Isle,Michigan,2594,[2594]
26105,Mason,Michigan,2594,[2594]
26015,Barry,Michigan,2594,[2594]
26049,Genesee,Michigan,2594,[2594]
26149,St. Joseph,Michigan,2594,[2594]
26159,Van Buren,Michigan,2594,[2594]
26033,Chippewa,Michigan,2594,[2594]
26087,Lapeer,Michigan,2594,[2594]
26125,Oakland,Michigan,2594,[2594]
26021,Berrien,Michigan,2594,[2594]
26063,Huron,Michigan,2594,[2594]
26065,Ingham,Michigan,2594,[2594]
26081,Kent,Michigan,2594,[2594]
26111,Midland,Michigan,2594,[2594]
26155,Shiawassee,Michigan,2594,[2594]
26163,Wayne,Michigan,2594,[2594]
26005,Allegan,Michigan,2594,[2594]
26113,Missaukee,Michigan,2594,[2594]
26137,Otsego,Michigan,2594,[2594]
26135,Oscoda,Michigan,2594,[2594]
26095,Luce,Michigan,2594,[2594]
26119,Montmorency,Michigan,2594,[2594]
26089,Leelanau,Michigan,2594,[2594]
26037,Clinton,Michigan,2594,[2594]
26007,Alpena,Michigan,2594,[2594]
26029,Charlevoix,Michigan,2594,[2594]
26097,Mackinac,Michigan,2594,[2594]
26133,Osceola,Michigan,2594,[2594]
26093,Livingston,Michigan,2594,[2594]
26001,Alcona,Michigan,2594,[2594]
26047,Emmet,Michigan,2594,[2594]
26077,Kalamazoo,Michigan,2594,[2594]
26107,Mecosta,Michigan,2594,[2594]
26009,Antrim,Michigan,2594,[2594]
26019,Benzie,Michigan,2594,[2594]
26117,Montcalm,Michigan,2594,[2594]
26079,Kalkaska,Michigan,2594,[2594]
26035,Clare,Michigan,2594,[2594]
26055,Grand Traverse,Michigan,2594,[2594]
26057,Gratiot,Michigan,2594,[2594]
26059,Hillsdale,Michigan,2594,[2594]
26099,Macomb,Michigan,2594,[2594]
26115,Monroe,Michigan,2594,[2594]
26121,Muskegon,Michigan,2594,[2594]
26129,Ogemaw,Michigan,2594,[2594]
26147,St. Clair,Michigan,2594,[2594]
26031,Cheboygan,Michigan,2594,[2594]
26011,Arenac,Michigan,2594,[2594]
26003,Alger,Michigan,2594,[2594]
26127,Oceana,Michigan,2594,[2594]
26023,Branch,Michigan,2594,[2594]
26085,Lake,Michigan,2594,[2594]
26101,Manistee,Michigan,2594,[2594]
26165,Wexford,Michigan,2594,[2594]
26039,Crawford,Michigan,2594,[2594]
26051,Gladwin,Michigan,2594,[2594]
26017,Bay,Michigan,2594,[2594]
26143,Roscommon,Michigan,2594,[2594]
26069,Iosco,Michigan,2594,[2594]
26161,Washtenaw,Michigan,2594,[2594]
26067,Ionia,Michigan,2594,[2594]
26153,Schoolcraft,Michigan,2594,[2594]
26151,Sanilac,Michigan,2594,[2594]
18101,Martin,Indiana,2608,[2608]
17035,Cumberland,Illinois,2608,[2608]
18053,Grant,Indiana,2608,[2608]
18113,Noble,Indiana,2608,[2608]
18147,Spencer,Indiana,2608,[2608]
18169,Wabash,Indiana,2608,[2608]
18009,Blackford,Indiana,2608,[2608]
18119,Owen,Indiana,2608,[2608]
18153,Sullivan,Indiana,2608,[2608]
18065,Henry,Indiana,2608,[2608]
17045,Edgar,Illinois,2608,[2608]
17191,Wayne,Illinois,2608,[2608]
17193,White,Illinois,2608,[2608]
18007,Benton,Indiana,2608,[2608]
18171,Warren,Indiana,2608,[2608]
18085,Kosciusko,Indiana,2608,[2608]
17023,Clark,Illinois,2608,[2608]
17079,Jasper,Illinois,2608,[2608]
17101,Lawrence,Illinois,2608,[2608]
17025,Clay,Illinois,2608,[2608]
17047,Edwards,Illinois,2608,[2608]
17159,Richland,Illinois,2608,[2608]
18083,Knox,Indiana,2608,[2608]
18015,Carroll,Indiana,2608,[2608]
18033,DeKalb,Indiana,2608,[2608]
18045,Fountain,Indiana,2608,[2608]
18049,Fulton,Indiana,2608,[2608]
18067,Howard,Indiana,2608,[2608]
18093,Lawrence,Indiana,2608,[2608]
18129,Posey,Indiana,2608,[2608]
18131,Pulaski,Indiana,2608,[2608]
18155,Switzerland,Indiana,2608,[2608]
18181,White,Indiana,2608,[2608]
21225,Union,Kentucky,2608,[2608]
26027,Cass,Michigan,2608,[2608]
18173,Warrick,Indiana,2608,[2608]
17183,Vermilion,Illinois,2608,[2608]
18043,Floyd,Indiana,2608,[2608]
18055,Greene,Indiana,2608,[2608]
18063,Hendricks,Indiana,2608,[2608]
18097,Marion,Indiana,2608,[2608]
18141,St. Joseph,Indiana,2608,[2608]
18163,Vanderburgh,Indiana,2608,[2608]
18025,Crawford,Indiana,2608,[2608]
18079,Jennings,Indiana,2608,[2608]
18127,Porter,Indiana,2608,[2608]
18081,Johnson,Indiana,2608,[2608]
18057,Hamilton,Indiana,2608,[2608]
17091,Kankakee,Illinois,2608,[2608]
18029,Dearborn,Indiana,2608,[2608]
18061,Harrison,Indiana,2608,[2608]
18073,Jasper,Indiana,2608,[2608]
18005,Bartholomew,Indiana,2608,[2608]
18099,Marshall,Indiana,2608,[2608]
18071,Jackson,Indiana,2608,[2608]
18095,Madison,Indiana,2608,[2608]
18047,Franklin,Indiana,2608,[2608]
18077,Jefferson,Indiana,2608,[2608]
18103,Miami,Indiana,2608,[2608]
18135,Randolph,Indiana,2608,[2608]
18157,Tippecanoe,Indiana,2608,[2608]
17075,Iroquois,Illinois,2608,[2608]
21101,Henderson,Kentucky,2608,[2608]
18051,Gibson,Indiana,2608,[2608]
18091,LaPorte,Indiana,2608,[2608]
18039,Elkhart,Indiana,2608,[2608]
18107,Montgomery,Indiana,2608,[2608]
18111,Newton,Indiana,2608,[2608]
18165,Vermillion,Indiana,2608,[2608]
18167,Vigo,Indiana,2608,[2608]
18027,Daviess,Indiana,2608,[2608]
18087,LaGrange,Indiana,2608,[2608]
18037,Dubois,Indiana,2608,[2608]
18183,Whitley,Indiana,2608,[2608]
18125,Pike,Indiana,2608,[2608]
18075,Jay,Indiana,2608,[2608]
18001,Adams,Indiana,2608,[2608]
18179,Wells,Indiana,2608,[2608]
18159,Tipton,Indiana,2608,[2608]
18013,Brown,Indiana,2608,[2608]
18041,Fayette,Indiana,2608,[2608]
18139,Rush,Indiana,2608,[2608]
18143,Scott,Indiana,2608,[2608]
18175,Washington,Indiana,2608,[2608]
18123,Perry,Indiana,2608,[2608]
18115,Ohio,Indiana,2608,[2608]
18109,Morgan,Indiana,2608,[2608]
18035,Delaware,Indiana,2608,[2608]
18003,Allen,Indiana,2608,[2608]
18021,Clay,Indiana,2608,[2608]
18069,Huntington,Indiana,2608,[2608]
18145,Shelby,Indiana,2608,[2608]
18149,Starke,Indiana,2608,[2608]
18017,Cass,Indiana,2608,[2608]
18031,Decatur,Indiana,2608,[2608]
18133,Putnam,Indiana,2608,[2608]
18151,Steuben,Indiana,2608,[2608]
17185,Wabash,Illinois,2608,[2608]
17033,Crawford,Illinois,2608,[2608]
17049,Effingham,Illinois,2608,[2608]
18089,Lake,Indiana,2608,[2608]
18105,Monroe,Indiana,2608,[2608]
18137,Ripley,Indiana,2608,[2608]
18161,Union,Indiana,2608,[2608]
18117,Orange,Indiana,2608,[2608]
18019,Clark,Indiana,2608,[2608]
18023,Clinton,Indiana,2608,[2608]
18011,Boone,Indiana,2608,[2608]
21059,Daviess,Kentucky,2608,[2608]
21091,Hancock,Kentucky,2608,[2608]
18059,Hancock,Indiana,2608,[2608]
18177,Wayne,Indiana,2608,[2608]
18121,Parke,Indiana,2608,[2608]
39117,Morrow,Ohio,2617,[2617]
39011,Auglaize,Ohio,2617,[2617]
39129,Pickaway,Ohio,2617,[2617]
39119,Muskingum,Ohio,2617,[2617]
54045,Logan,West Virginia,2617,[2617]
39059,Guernsey,Ohio,2617,[2617]
39063,Hancock,Ohio,2617,[2617]
39071,Highland,Ohio,2617,[2617]
54017,Doddridge,West Virginia,2617,[2617]
39091,Logan,Ohio,2617,[2617]
39051,Fulton,Ohio,2617,[2617]
39175,Wyandot,Ohio,2617,[2617]
39017,Butler,Ohio,2617,[2617]
39023,Clark,Ohio,2617,[2617]
39029,Columbiana,Ohio,2617,[2617]
39153,Summit,Ohio,2617,[2617]
21015,Boone,Kentucky,2617,[2617]
54091,Taylor,West Virginia,2617,[2617]
21081,Grant,Kentucky,2617,[2617]
39167,Washington,Ohio,2617,[2617]
39025,Clermont,Ohio,2617,[2617]
39079,Jackson,Ohio,2617,[2617]
39069,Henry,Ohio,2617,[2617]
39013,Belmont,Ohio,2617,[2617]
39131,Pike,Ohio,2617,[2617]
39043,Erie,Ohio,2617,[2617]
39143,Sandusky,Ohio,2617,[2617]
54095,Tyler,West Virginia,2617,[2617]
21019,Boyd,Kentucky,2617,[2617]
39097,Madison,Ohio,2617,[2617]
39111,Monroe,Ohio,2617,[2617]
39061,Hamilton,Ohio,2617,[2617]
39113,Montgomery,Ohio,2617,[2617]
39015,Brown,Ohio,2617,[2617]
39035,Cuyahoga,Ohio,2617,[2617]
39055,Geauga,Ohio,2617,[2617]
39081,Jefferson,Ohio,2617,[2617]
39103,Medina,Ohio,2617,[2617]
39151,Stark,Ohio,2617,[2617]
39157,Tuscarawas,Ohio,2617,[2617]
54033,Harrison,West Virginia,2617,[2617]
39041,Delaware,Ohio,2617,[2617]
39057,Greene,Ohio,2617,[2617]
39139,Richland,Ohio,2617,[2617]
39169,Wayne,Ohio,2617,[2617]
54053,Mason,West Virginia,2617,[2617]
39049,Franklin,Ohio,2617,[2617]
39135,Preble,Ohio,2617,[2617]
39003,Allen,Ohio,2617,[2617]
39007,Ashtabula,Ohio,2617,[2617]
39009,Athens,Ohio,2617,[2617]
39039,Defiance,Ohio,2617,[2617]
39101,Marion,Ohio,2617,[2617]
39115,Morgan,Ohio,2617,[2617]
54039,Kanawha,West Virginia,2617,[2617]
39093,Lorain,Ohio,2617,[2617]
39161,Van Wert,Ohio,2617,[2617]
54069,Ohio,West Virginia,2617,[2617]
39021,Champaign,Ohio,2617,[2617]
39087,Lawrence,Ohio,2617,[2617]
54099,Wayne,West Virginia,2617,[2617]
21089,Greenup,Kentucky,2617,[2617]
39075,Holmes,Ohio,2617,[2617]
39109,Miami,Ohio,2617,[2617]
39149,Shelby,Ohio,2617,[2617]
39173,Wood,Ohio,2617,[2617]
54029,Hancock,West Virginia,2617,[2617]
54051,Marshall,West Virginia,2617,[2617]
54107,Wood,West Virginia,2617,[2617]
39065,Hardin,Ohio,2617,[2617]
39027,Clinton,Ohio,2617,[2617]
54035,Jackson,West Virginia,2617,[2617]
39125,Paulding,Ohio,2617,[2617]
39137,Putnam,Ohio,2617,[2617]
39033,Crawford,Ohio,2617,[2617]
21077,Gallatin,Kentucky,2617,[2617]
39121,Noble,Ohio,2617,[2617]
54005,Boone,West Virginia,2617,[2617]
39053,Gallia,Ohio,2617,[2617]
21023,Bracken,Kentucky,2617,[2617]
21135,Lewis,Kentucky,2617,[2617]
21191,Pendleton,Kentucky,2617,[2617]
21201,Robertson,Kentucky,2617,[2617]
39105,Meigs,Ohio,2617,[2617]
54067,Nicholas,West Virginia,2617,[2617]
54059,Mingo,West Virginia,2617,[2617]
54007,Braxton,West Virginia,2617,[2617]
54097,Upshur,West Virginia,2617,[2617]
54043,Lincoln,West Virginia,2617,[2617]
39127,Perry,Ohio,2617,[2617]
54015,Clay,West Virginia,2617,[2617]
39163,Vinton,Ohio,2617,[2617]
54013,Calhoun,West Virginia,2617,[2617]
54083,Randolph,West Virginia,2617,[2617]
54021,Gilmer,West Virginia,2617,[2617]
54103,Wetzel,West Virginia,2617,[2617]
54079,Putnam,West Virginia,2617,[2617]
39141,Ross,Ohio,2617,[2617]
39019,Carroll,Ohio,2617,[2617]
39031,Coshocton,Ohio,2617,[2617]
39047,Fayette,Ohio,2617,[2617]
39145,Scioto,Ohio,2617,[2617]
54087,Roane,West Virginia,2617,[2617]
54011,Cabell,West Virginia,2617,[2617]
39107,Mercer,Ohio,2617,[2617]
54049,Marion,West Virginia,2617,[2617]
39133,Portage,Ohio,2617,[2617]
54061,Monongalia,West Virginia,2617,[2617]
39123,Ottawa,Ohio,2617,[2617]
39085,Lake,Ohio,2617,[2617]
39001,Adams,Ohio,2617,[2617]
39073,Hocking,Ohio,2617,[2617]
39067,Harrison,Ohio,2617,[2617]
54073,Pleasants,West Virginia,2617,[2617]
54047,McDowell,West Virginia,2617,[2617]
54041,Lewis,West Virginia,2617,[2617]
54105,Wirt,West Virginia,2617,[2617]
54009,Brooke,West Virginia,2617,[2617]
54093,Tucker,West Virginia,2617,[2617]
39077,Huron,Ohio,2617,[2617]
39099,Mahoning,Ohio,2617,[2617]
21037,Campbell,Kentucky,2617,[2617]
21117,Kenton,Kentucky,2617,[2617]
39037,Darke,Ohio,2617,[2617]
39045,Fairfield,Ohio,2617,[2617]
39083,Knox,Ohio,2617,[2617]
39095,Lucas,Ohio,2617,[2617]
39147,Seneca,Ohio,2617,[2617]
39155,Trumbull,Ohio,2617,[2617]
39159,Union,Ohio,2617,[2617]
39165,Warren,Ohio,2617,[2617]
39171,Williams,Ohio,2617,[2617]
39089,Licking,Ohio,2617,[2617]
54085,Ritchie,West Virginia,2617,[2617]
39005,Ashland,Ohio,2617,[2617]
21079,Garrard,Kentucky,2652,[2652]
21217,Taylor,Kentucky,2652,[2652]
21027,Breckinridge,Kentucky,2652,[2652]
21005,Anderson,Kentucky,2652,[2652]
21179,Nelson,Kentucky,2652,[2652]
21211,Shelby,Kentucky,2652,[2652]
21041,Carroll,Kentucky,2652,[2652]
21085,Grayson,Kentucky,2652,[2652]
21137,Lincoln,Kentucky,2652,[2652]
21155,Marion,Kentucky,2652,[2652]
21111,Jefferson,Kentucky,2652,[2652]
21229,Washington,Kentucky,2652,[2652]
21045,Casey,Kentucky,2652,[2652]
21087,Green,Kentucky,2652,[2652]
21223,Trimble,Kentucky,2652,[2652]
21099,Hart,Kentucky,2652,[2652]
21001,Adair,Kentucky,2652,[2652]
21167,Mercer,Kentucky,2652,[2652]
21123,Larue,Kentucky,2652,[2652]
21029,Bullitt,Kentucky,2652,[2652]
21073,Franklin,Kentucky,2652,[2652]
21207,Russell,Kentucky,2652,[2652]
21163,Meade,Kentucky,2652,[2652]
21021,Boyle,Kentucky,2652,[2652]
21239,Woodford,Kentucky,2652,[2652]
21093,Hardin,Kentucky,2652,[2652]
21185,Oldham,Kentucky,2652,[2652]
21215,Spencer,Kentucky,2652,[2652]
21103,Henry,Kentucky,2652,[2652]
21187,Owen,Kentucky,2652,[2652]
19195,Worth,Iowa,2714,[2714]
19095,Iowa,Iowa,2714,[2714]
19003,Adams,Iowa,2714,[2714]
19009,Audubon,Iowa,2714,[2714]
19071,Fremont,Iowa,2714,[2714]
19121,Madison,Iowa,2714,[2714]
19145,Page,Iowa,2714,[2714]
19159,Ringgold,Iowa,2714,[2714]
29005,Atchison,Missouri,2714,[2714]
19007,Appanoose,Iowa,2714,[2714]
19107,Keokuk,Iowa,2714,[2714]
19135,Monroe,Iowa,2714,[2714]
19185,Wayne,Iowa,2714,[2714]
19023,Butler,Iowa,2714,[2714]
19079,Hamilton,Iowa,2714,[2714]
19081,Hancock,Iowa,2714,[2714]
19151,Pocahontas,Iowa,2714,[2714]
19189,Winnebago,Iowa,2714,[2714]
19041,Clay,Iowa,2714,[2714]
19091,Humboldt,Iowa,2714,[2714]
19063,Emmet,Iowa,2714,[2714]
19197,Wright,Iowa,2714,[2714]
19115,Louisa,Iowa,2714,[2714]
19011,Benton,Iowa,2714,[2714]
19147,Palo Alto,Iowa,2714,[2714]
19133,Monona,Iowa,2714,[2714]
19167,Sioux,Iowa,2714,[2714]
19045,Clinton,Iowa,2714,[2714]
19069,Franklin,Iowa,2714,[2714]
19061,Dubuque,Iowa,2714,[2714]
19141,O'Brien,Iowa,2714,[2714]
19111,Lee,Iowa,2714,[2714]
19093,Ida,Iowa,2714,[2714]
19065,Fayette,Iowa,2714,[2714]
19027,Carroll,Iowa,2714,[2714]
19193,Woodbury,Iowa,2714,[2714]
19163,Scott,Iowa,2714,[2714]
19077,Guthrie,Iowa,2714,[2714]
29045,Clark,Missouri,2714,[2714]
19183,Washington,Iowa,2714,[2714]
19191,Winneshiek,Iowa,2714,[2714]
19031,Cedar,Iowa,2714,[2714]
19157,Poweshiek,Iowa,2714,[2714]
19033,Cerro Gordo,Iowa,2714,[2714]
19017,Bremer,Iowa,2714,[2714]
19013,Black Hawk,Iowa,2714,[2714]
19049,Dallas,Iowa,2714,[2714]
19169,Story,Iowa,2714,[2714]
19099,Jasper,Iowa,2714,[2714]
19025,Calhoun,Iowa,2714,[2714]
19105,Jones,Iowa,2714,[2714]
17067,Hancock,Illinois,2714,[2714]
19127,Marshall,Iowa,2714,[2714]
17161,Rock Island,Illinois,2714,[2714]
19101,Jefferson,Iowa,2714,[2714]
19173,Taylor,Iowa,2714,[2714]
19043,Clayton,Iowa,2714,[2714]
19047,Crawford,Iowa,2714,[2714]
19067,Floyd,Iowa,2714,[2714]
19083,Hardin,Iowa,2714,[2714]
19119,Lyon,Iowa,2714,[2714]
19129,Mills,Iowa,2714,[2714]
19131,Mitchell,Iowa,2714,[2714]
19165,Shelby,Iowa,2714,[2714]
19171,Tama,Iowa,2714,[2714]
19005,Allamakee,Iowa,2714,[2714]
19021,Buena Vista,Iowa,2714,[2714]
19139,Muscatine,Iowa,2714,[2714]
19055,Delaware,Iowa,2714,[2714]
19051,Davis,Iowa,2714,[2714]
19035,Cherokee,Iowa,2714,[2714]
19037,Chickasaw,Iowa,2714,[2714]
19053,Decatur,Iowa,2714,[2714]
19089,Howard,Iowa,2714,[2714]
19187,Webster,Iowa,2714,[2714]
19143,Osceola,Iowa,2714,[2714]
19085,Harrison,Iowa,2714,[2714]
19179,Wapello,Iowa,2714,[2714]
19177,Van Buren,Iowa,2714,[2714]
19097,Jackson,Iowa,2714,[2714]
19125,Marion,Iowa,2714,[2714]
19087,Henry,Iowa,2714,[2714]
19057,Des Moines,Iowa,2714,[2714]
19075,Grundy,Iowa,2714,[2714]
19153,Polk,Iowa,2714,[2714]
19181,Warren,Iowa,2714,[2714]
29227,Worth,Missouri,2714,[2714]
19029,Cass,Iowa,2714,[2714]
19001,Adair,Iowa,2714,[2714]
19015,Boone,Iowa,2714,[2714]
19059,Dickinson,Iowa,2714,[2714]
19137,Montgomery,Iowa,2714,[2714]
