Date,State,Series_Complete_Yes,Booster_Doses,MMWR_week
2021-08-26,ID,694240.0,0.0,34
2021-08-26,IA,1621123.0,0.0,34
2021-08-26,HI,170.0,0.0,34
2021-08-26,GU,103194.0,0.0,34
2021-08-26,GA,4342974.0,0.0,34
2021-08-26,FM,33657.0,0.0,34
2021-08-26,FL,11212811.0,0.0,34
2021-08-26,DE,534757.0,0.0,34
2021-08-26,DC,402404.0,0.0,34
2021-08-26,CT,2338472.0,0.0,34
2021-08-26,CO,3251924.0,0.0,34
2021-08-26,CA,21861284.0,0.0,34
2021-08-26,AZ,3473045.0,0.0,34
2021-08-26,AS,25562.0,0.0,34
2021-08-26,AR,1226952.0,0.0,34
2021-08-26,AL,1697784.0,0.0,34
2021-08-26,AK,345168.0,0.0,34
2021-08-25,WY,222315.0,0.0,34
2021-08-25,WV,698117.0,0.0,34
2021-08-25,WI,3105779.0,0.0,34
2021-08-25,WA,4540130.0,0.0,34
2021-08-25,VT,422070.0,0.0,34
2021-08-25,VI,41639.0,0.0,34
2021-08-25,VA,4839302.0,0.0,34
2021-08-25,UT,1513103.0,0.0,34
2021-08-25,UNK,789773.0,0.0,34
2021-08-25,TX,0.0,0.0,34
2021-08-25,TN,2803098.0,0.0,34
2021-08-25,SD,430883.0,0.0,34
2021-08-25,SC,2198863.0,0.0,34
2021-08-25,RI,678793.0,0.0,34
2021-08-25,PW,14538.0,0.0,34
2021-08-25,PR,2012548.0,0.0,34
2021-08-25,PA,6964391.0,0.0,34
2021-08-25,OR,2424437.0,0.0,34
2021-08-25,OK,1704937.0,0.0,34
2021-08-25,OH,4658480.0,0.0,34
2021-08-25,NY,11550852.0,0.0,34
2021-08-25,NV,1447842.0,0.0,34
2021-08-25,NM,1244279.0,0.0,34
2021-08-25,NJ,5397764.0,0.0,34
2021-08-25,NH,808421.0,0.0,34
2021-08-25,NE,991621.0,0.0,34
2021-08-25,ND,314419.0,0.0,34
2021-08-25,NC,4802386.0,0.0,34
2021-08-25,MT,489492.0,0.0,34
2021-08-25,MS,1121111.0,0.0,34
2021-08-25,MP,31907.0,0.0,34
2021-08-25,MO,2727775.0,0.0,34
2021-08-25,MN,3126210.0,0.0,34
2021-08-25,MI,4971585.0,0.0,34
2021-08-25,MH,18378.0,0.0,34
2021-08-25,ME,879261.0,0.0,34
2021-08-25,MD,3679503.0,0.0,34
2021-08-25,MA,4507926.0,0.0,34
2021-08-25,LA,1878298.0,0.0,34
2021-08-25,KY,2090640.0,0.0,34
2021-08-25,KS,1385258.0,0.0,34
2021-08-25,IN,3075572.0,0.0,34
2021-08-25,IL,6423239.0,0.0,34
2021-08-25,ID,692752.0,0.0,34
2021-08-25,IA,1618290.0,0.0,34
2021-08-25,HI,170.0,0.0,34
2021-08-25,GU,102710.0,0.0,34
2021-08-25,GA,4341855.0,0.0,34
2021-08-25,FM,33545.0,0.0,34
2021-08-25,FL,11131385.0,0.0,34
2021-08-25,DE,533476.0,0.0,34
2021-08-25,DC,401883.0,0.0,34
2021-08-25,CT,2333462.0,0.0,34
2021-08-25,CO,3245886.0,0.0,34
2021-08-25,CA,21804335.0,0.0,34
2021-08-25,AZ,3464730.0,0.0,34
2021-08-25,AS,25537.0,0.0,34
2021-08-25,AR,1226716.0,0.0,34
2021-08-25,AL,1689741.0,0.0,34
2021-08-25,AK,344507.0,0.0,34
2021-08-24,WY,221420.0,0.0,34
2021-08-24,WV,697565.0,0.0,34
2021-08-24,WI,3101711.0,0.0,34
2021-08-24,WA,4534304.0,0.0,34
2021-08-24,VT,421701.0,0.0,34
2021-08-24,VI,41355.0,0.0,34
2021-08-24,VA,4829505.0,0.0,34
2021-08-24,UT,1505354.0,0.0,34
2021-08-24,UNK,787506.0,0.0,34
2021-08-24,TX,0.0,0.0,34
2021-08-24,TN,2802340.0,0.0,34
2021-08-24,SD,428463.0,0.0,34
2021-08-24,SC,2192105.0,0.0,34
2021-08-24,RI,676736.0,0.0,34
2021-08-24,PW,14538.0,0.0,34
2021-08-24,PR,2012488.0,0.0,34
2021-08-24,PA,6948792.0,0.0,34
2021-08-24,OR,2424297.0,0.0,34
2021-08-24,OK,1690095.0,0.0,34
2021-08-24,OH,4648540.0,0.0,34
2021-08-24,NY,11527325.0,0.0,34
2021-08-24,NV,1444395.0,0.0,34
2021-08-24,NM,1241007.0,0.0,34
2021-08-24,NJ,5381653.0,0.0,34
2021-08-24,NH,807746.0,0.0,34
2021-08-24,NE,991525.0,0.0,34
2021-08-24,ND,313750.0,0.0,34
2021-08-24,NC,4790996.0,0.0,34
2021-08-24,MT,488686.0,0.0,34
2021-08-24,MS,1120869.0,0.0,34
2021-08-24,MP,31791.0,0.0,34
2021-08-24,MO,2719653.0,0.0,34
2021-08-24,MN,3115550.0,0.0,34
2021-08-24,MI,4963694.0,0.0,34
2021-08-24,MH,18192.0,0.0,34
2021-08-24,ME,877583.0,0.0,34
2021-08-24,MD,3672552.0,0.0,34
2021-08-24,MA,4497505.0,0.0,34
2021-08-24,LA,1868829.0,0.0,34
2021-08-24,KY,2085014.0,0.0,34
2021-08-24,KS,1384653.0,0.0,34
2021-08-24,IN,3070473.0,0.0,34
2021-08-24,IL,6409409.0,0.0,34
2021-08-24,ID,691407.0,0.0,34
2021-08-24,IA,1614762.0,0.0,34
2021-08-24,HI,170.0,0.0,34
2021-08-24,GU,102345.0,0.0,34
2021-08-24,GA,4293430.0,0.0,34
2021-08-24,FM,33339.0,0.0,34
2021-08-24,FL,11130200.0,0.0,34
2021-08-24,DE,532360.0,0.0,34
2021-08-24,DC,401292.0,0.0,34
2021-08-24,CT,2328828.0,0.0,34
2021-08-24,CO,3239856.0,0.0,34
2021-08-24,CA,21803192.0,0.0,34
2021-08-24,AZ,3457941.0,0.0,34
2021-08-24,AS,25376.0,0.0,34
2021-08-24,AR,1212239.0,0.0,34
2021-08-24,AL,1680409.0,0.0,34
2021-08-24,AK,343932.0,0.0,34
2021-08-23,WY,220388.0,0.0,34
2021-08-23,WV,697183.0,0.0,34
2021-08-23,WI,3101343.0,0.0,34
2021-08-23,WA,4530648.0,0.0,34
2021-08-23,VT,421538.0,0.0,34
2021-08-23,VI,40953.0,0.0,34
2021-08-23,VA,4821181.0,0.0,34
2021-08-23,UT,1498095.0,0.0,34
2021-08-23,UNK,785291.0,0.0,34
2021-08-23,TX,0.0,0.0,34
2021-08-23,TN,2795225.0,0.0,34
2021-08-23,SD,428359.0,0.0,34
2021-08-23,SC,2187317.0,0.0,34
2021-08-23,RI,676170.0,0.0,34
2021-08-23,PW,14532.0,0.0,34
2021-08-23,PR,2007491.0,0.0,34
2021-08-23,PA,6932786.0,0.0,34
2021-08-23,OR,2422604.0,0.0,34
2021-08-23,OK,1685062.0,0.0,34
2021-08-23,OH,4641623.0,0.0,34
2021-08-23,NY,11512178.0,0.0,34
2021-08-23,NV,1442019.0,0.0,34
2021-08-23,NM,1239966.0,0.0,34
2021-08-23,NJ,5376408.0,0.0,34
2021-08-23,NH,806942.0,0.0,34
2021-08-23,NE,991443.0,0.0,34
2021-08-23,ND,313721.0,0.0,34
2021-08-23,NC,4774489.0,0.0,34
2021-08-23,MT,487012.0,0.0,34
2021-08-23,MS,1120701.0,0.0,34
2021-08-23,MP,31567.0,0.0,34
2021-08-23,MO,2712564.0,0.0,34
2021-08-23,MN,3115457.0,0.0,34
2021-08-23,MI,4957363.0,0.0,34
2021-08-23,MH,18192.0,0.0,34
2021-08-23,ME,876816.0,0.0,34
2021-08-23,MD,3666604.0,0.0,34
2021-08-23,MA,4497173.0,0.0,34
2021-08-23,LA,1863640.0,0.0,34
2021-08-23,KY,2080232.0,0.0,34
2021-08-23,KS,1379552.0,0.0,34
2021-08-23,IN,3070252.0,0.0,34
2021-08-23,IL,6399790.0,0.0,34
2021-08-23,ID,691303.0,0.0,34
2021-08-23,IA,1612628.0,0.0,34
2021-08-23,HI,170.0,0.0,34
2021-08-23,GU,101800.0,0.0,34
2021-08-23,GA,4292738.0,0.0,34
2021-08-23,FM,33235.0,0.0,34
2021-08-23,FL,11095408.0,0.0,34
2021-08-23,DE,531613.0,0.0,34
2021-08-23,DC,400943.0,0.0,34
2021-08-23,CT,2326015.0,0.0,34
2021-08-23,CO,3235738.0,0.0,34
2021-08-23,CA,21771832.0,0.0,34
2021-08-23,AZ,3454306.0,0.0,34
2021-08-23,AS,25242.0,0.0,34
2021-08-23,AR,1212084.0,0.0,34
2021-08-23,AL,1672944.0,0.0,34
2021-08-23,AK,342827.0,0.0,34
2021-08-22,WY,220372.0,0.0,34
2021-08-22,WV,697018.0,0.0,34
2021-08-22,WI,3099230.0,0.0,34
2021-08-22,WA,4524785.0,0.0,34
2021-08-22,VT,420954.0,0.0,34
2021-08-22,VI,40910.0,0.0,34
2021-08-22,VA,4815782.0,0.0,34
2021-08-22,UT,1498044.0,0.0,34
2021-08-22,UNK,783256.0,0.0,34
2021-08-22,TX,0.0,0.0,34
2021-08-22,TN,2782783.0,0.0,34
2021-08-22,SD,428227.0,0.0,34
2021-08-22,SC,2183481.0,0.0,34
2021-08-22,RI,676132.0,0.0,34
2021-08-22,PW,14532.0,0.0,34
2021-08-22,PR,2002874.0,0.0,34
2021-08-22,PA,6923158.0,0.0,34
2021-08-22,OR,2419809.0,0.0,34
2021-08-22,OK,1678107.0,0.0,34
2021-08-22,OH,4636610.0,0.0,34
2021-08-22,NY,11498186.0,0.0,34
2021-08-22,NV,1436952.0,0.0,34
2021-08-22,NM,1238197.0,0.0,34
2021-08-22,NJ,5369044.0,0.0,34
2021-08-22,NH,806357.0,0.0,34
2021-08-22,NE,988279.0,0.0,34
2021-08-22,ND,313639.0,0.0,34
2021-08-22,NC,4768148.0,0.0,34
2021-08-22,MT,487000.0,0.0,34
2021-08-22,MS,1106035.0,0.0,34
2021-08-22,MP,31567.0,0.0,34
2021-08-22,MO,2701031.0,0.0,34
2021-08-22,MN,3113668.0,0.0,34
2021-08-22,MI,4954158.0,0.0,34
2021-08-22,MH,18192.0,0.0,34
2021-08-22,ME,874794.0,0.0,34
2021-08-22,MD,3663101.0,0.0,34
2021-08-22,MA,4494048.0,0.0,34
2021-08-22,LA,1855049.0,0.0,34
2021-08-22,KY,2077210.0,0.0,34
2021-08-22,KS,1375663.0,0.0,34
2021-08-22,IN,3067399.0,0.0,34
2021-08-22,IL,6392135.0,0.0,34
2021-08-22,ID,690782.0,0.0,34
2021-08-22,IA,1606057.0,0.0,34
2021-08-22,HI,170.0,0.0,34
2021-08-22,GU,101780.0,0.0,34
2021-08-22,GA,4292343.0,0.0,34
2021-08-22,FM,33097.0,0.0,34
2021-08-22,FL,11067463.0,0.0,34
2021-08-22,DE,529331.0,0.0,34
2021-08-22,DC,400227.0,0.0,34
2021-08-22,CT,2322066.0,0.0,34
2021-08-22,CO,3232589.0,0.0,34
2021-08-22,CA,21748998.0,0.0,34
2021-08-22,AZ,3444480.0,0.0,34
2021-08-22,AS,25242.0,0.0,34
2021-08-22,AR,1204493.0,0.0,34
2021-08-22,AL,1665778.0,0.0,34
2021-08-22,AK,342814.0,0.0,34
2021-08-21,WY,220296.0,0.0,33
2021-08-21,WV,696841.0,0.0,33
2021-08-21,WI,3092785.0,0.0,33
2021-08-21,WA,4515821.0,0.0,33
2021-08-21,VT,420475.0,0.0,33
2021-08-21,VI,40897.0,0.0,33
2021-08-21,VA,4807019.0,0.0,33
2021-08-21,UT,1497997.0,0.0,33
2021-08-21,UNK,779816.0,0.0,33
2021-08-21,TX,0.0,0.0,33
2021-08-21,TN,2774207.0,0.0,33
2021-08-21,SD,427971.0,0.0,33
2021-08-21,SC,2177364.0,0.0,33
2021-08-21,RI,675261.0,0.0,33
2021-08-21,PW,14363.0,0.0,33
2021-08-21,PR,1997748.0,0.0,33
2021-08-21,PA,6911657.0,0.0,33
2021-08-21,OR,2415976.0,0.0,33
2021-08-21,OK,1672113.0,0.0,33
2021-08-21,OH,4629311.0,0.0,33
2021-08-21,NY,11476280.0,0.0,33
2021-08-21,NV,1433226.0,0.0,33
2021-08-21,NM,1235996.0,0.0,33
2021-08-21,NJ,5359873.0,0.0,33
2021-08-21,NH,805611.0,0.0,33
2021-08-21,NE,986047.0,0.0,33
2021-08-21,ND,313080.0,0.0,33
2021-08-21,NC,4758289.0,0.0,33
2021-08-21,MT,486908.0,0.0,33
2021-08-21,MS,1105845.0,0.0,33
2021-08-21,MP,31567.0,0.0,33
2021-08-21,MO,2691546.0,0.0,33
2021-08-21,MN,3110411.0,0.0,33
2021-08-21,MI,4942693.0,0.0,33
2021-08-21,MH,18173.0,0.0,33
2021-08-21,ME,874651.0,0.0,33
2021-08-21,MD,3658156.0,0.0,33
2021-08-21,MA,4489325.0,0.0,33
2021-08-21,LA,1854904.0,0.0,33
2021-08-21,KY,2071762.0,0.0,33
2021-08-21,KS,1371484.0,0.0,33
2021-08-21,IN,3062255.0,0.0,33
2021-08-21,IL,6370091.0,0.0,33
2021-08-21,ID,686663.0,0.0,33
2021-08-21,IA,1605972.0,0.0,33
2021-08-21,HI,0.0,0.0,33
2021-08-21,GU,101779.0,0.0,33
2021-08-21,GA,4291823.0,0.0,33
2021-08-21,FM,33097.0,0.0,33
2021-08-21,FL,11028928.0,0.0,33
2021-08-21,DE,529286.0,0.0,33
2021-08-21,DC,399613.0,0.0,33
2021-08-21,CT,2317948.0,0.0,33
2021-08-21,CO,3226736.0,0.0,33
2021-08-21,CA,21710446.0,0.0,33
2021-08-21,AZ,3437158.0,0.0,33
2021-08-21,AS,25242.0,0.0,33
2021-08-21,AR,1204396.0,0.0,33
2021-08-21,AL,1654502.0,0.0,33
2021-08-21,AK,342800.0,0.0,33
2021-08-20,WY,219693.0,0.0,33
2021-08-20,WV,696388.0,0.0,33
2021-08-20,WI,3087437.0,0.0,33
2021-08-20,WA,4508586.0,0.0,33
2021-08-20,VT,420435.0,0.0,33
2021-08-20,VI,40645.0,0.0,33
2021-08-20,VA,4799003.0,0.0,33
2021-08-20,UT,1490396.0,0.0,33
2021-08-20,UNK,778022.0,0.0,33
2021-08-20,TX,0.0,0.0,33
2021-08-20,TN,2773937.0,0.0,33
2021-08-20,SD,427077.0,0.0,33
2021-08-20,SC,2171112.0,0.0,33
2021-08-20,RI,673233.0,0.0,33
2021-08-20,PW,14358.0,0.0,33
2021-08-20,PR,1997706.0,0.0,33
2021-08-20,PA,6909501.0,0.0,33
2021-08-20,OR,2412517.0,0.0,33
2021-08-20,OK,1670755.0,0.0,33
2021-08-20,OH,4611755.0,0.0,33
2021-08-20,NY,11454186.0,0.0,33
2021-08-20,NV,1429116.0,0.0,33
2021-08-20,NM,1233675.0,0.0,33
2021-08-20,NJ,5349301.0,0.0,33
2021-08-20,NH,804333.0,0.0,33
2021-08-20,NE,985988.0,0.0,33
2021-08-20,ND,312339.0,0.0,33
2021-08-20,NC,4746537.0,0.0,33
2021-08-20,MT,485989.0,0.0,33
2021-08-20,MS,1100477.0,0.0,33
2021-08-20,MP,31437.0,0.0,33
2021-08-20,MO,2682743.0,0.0,33
2021-08-20,MN,3105129.0,0.0,33
2021-08-20,MI,4942438.0,0.0,33
2021-08-20,MH,18115.0,0.0,33
2021-08-20,ME,874474.0,0.0,33
2021-08-20,MD,3651785.0,0.0,33
2021-08-20,MA,4484075.0,0.0,33
2021-08-20,LA,1831798.0,0.0,33
2021-08-20,KY,2066074.0,0.0,33
2021-08-20,KS,1367849.0,0.0,33
2021-08-20,IN,3056118.0,0.0,33
2021-08-20,IL,6369610.0,0.0,33
2021-08-20,ID,685323.0,0.0,33
2021-08-20,IA,1605911.0,0.0,33
2021-08-20,HI,165.0,0.0,33
2021-08-20,GU,101779.0,0.0,33
2021-08-20,GA,4290978.0,0.0,33
2021-08-20,FM,33095.0,0.0,33
2021-08-20,FL,10991230.0,0.0,33
2021-08-20,DE,528218.0,0.0,33
2021-08-20,DC,399081.0,0.0,33
2021-08-20,CT,2317447.0,0.0,33
2021-08-20,CO,3220351.0,0.0,33
2021-08-20,CA,21658837.0,0.0,33
2021-08-20,AZ,3428965.0,0.0,33
2021-08-20,AS,25091.0,0.0,33
2021-08-20,AR,1194168.0,0.0,33
2021-08-20,AL,1647667.0,0.0,33
2021-08-20,AK,342105.0,0.0,33
2021-08-19,WY,219218.0,0.0,33
2021-08-19,WV,695841.0,0.0,33
2021-08-19,WI,3077120.0,0.0,33
2021-08-19,WA,4500978.0,0.0,33
2021-08-19,VT,420023.0,0.0,33
2021-08-19,VI,40358.0,0.0,33
2021-08-19,VA,4789649.0,0.0,33
2021-08-19,UT,1485910.0,0.0,33
2021-08-19,UNK,775069.0,0.0,33
2021-08-19,TX,0.0,0.0,33
2021-08-19,TN,2758887.0,0.0,33
2021-08-19,SD,426082.0,0.0,33
2021-08-19,SC,2165835.0,0.0,33
2021-08-19,RI,671634.0,0.0,33
2021-08-19,PW,14220.0,0.0,33
2021-08-19,PR,1989660.0,0.0,33
2021-08-19,PA,6893923.0,0.0,33
2021-08-19,OR,2408562.0,0.0,33
2021-08-19,OK,1665245.0,0.0,33
2021-08-19,OH,4603392.0,0.0,33
2021-08-19,NY,11431326.0,0.0,33
2021-08-19,NV,1425042.0,0.0,33
2021-08-19,NM,1230753.0,0.0,33
2021-08-19,NJ,5339709.0,0.0,33
2021-08-19,NH,803709.0,0.0,33
2021-08-19,NE,981840.0,0.0,33
2021-08-19,ND,311624.0,0.0,33
2021-08-19,NC,4735345.0,0.0,33
2021-08-19,MT,484074.0,0.0,33
2021-08-19,MS,1094479.0,0.0,33
2021-08-19,MP,31348.0,0.0,33
2021-08-19,MO,2657875.0,0.0,33
2021-08-19,MN,3094366.0,0.0,33
2021-08-19,MI,4935446.0,0.0,33
2021-08-19,MH,18115.0,0.0,33
2021-08-19,ME,873248.0,0.0,33
2021-08-19,MD,3645847.0,0.0,33
2021-08-19,MA,4478491.0,0.0,33
2021-08-19,LA,1821288.0,0.0,33
2021-08-19,KY,2060804.0,0.0,33
2021-08-19,KS,1364195.0,0.0,33
2021-08-19,IN,3045121.0,0.0,33
2021-08-19,IL,6357646.0,0.0,33
2021-08-19,ID,684084.0,0.0,33
2021-08-19,IA,1603250.0,0.0,33
2021-08-19,HI,165.0,0.0,33
2021-08-19,GU,101124.0,0.0,33
2021-08-19,GA,4262244.0,0.0,33
2021-08-19,FM,32999.0,0.0,33
2021-08-19,FL,10954334.0,0.0,33
2021-08-19,DE,528106.0,0.0,33
2021-08-19,DC,398867.0,0.0,33
2021-08-19,CT,2313512.0,0.0,33
2021-08-19,CO,3215231.0,0.0,33
2021-08-19,CA,21615010.0,0.0,33
2021-08-19,AZ,3413765.0,0.0,33
2021-08-19,AS,25091.0,0.0,33
2021-08-19,AR,1189263.0,0.0,33
2021-08-19,AL,1639152.0,0.0,33
2021-08-19,AK,341515.0,0.0,33
2021-08-18,WY,218693.0,0.0,33
2021-08-18,WV,695260.0,0.0,33
2021-08-18,WI,3071762.0,0.0,33
2021-08-18,WA,4493442.0,0.0,33
2021-08-18,VT,419611.0,0.0,33
2021-08-18,VI,40100.0,0.0,33
2021-08-18,VA,4779931.0,0.0,33
2021-08-18,UT,1482575.0,0.0,33
2021-08-18,UNK,773128.0,0.0,33
2021-08-18,TX,0.0,0.0,33
2021-08-18,TN,2758553.0,0.0,33
2021-08-18,SD,425391.0,0.0,33
2021-08-18,SC,2160724.0,0.0,33
2021-08-18,RI,670638.0,0.0,33
2021-08-18,PW,14092.0,0.0,33
2021-08-18,PR,1989586.0,0.0,33
2021-08-18,PA,6880213.0,0.0,33
2021-08-18,OR,2397432.0,0.0,33
2021-08-18,OK,1659923.0,0.0,33
2021-08-18,OH,4594860.0,0.0,33
2021-08-18,NY,11408860.0,0.0,33
2021-08-18,NV,1421289.0,0.0,33
2021-08-18,NM,1228507.0,0.0,33
2021-08-18,NJ,5326028.0,0.0,33
2021-08-18,NH,802893.0,0.0,33
2021-08-18,NE,981747.0,0.0,33
2021-08-18,ND,311261.0,0.0,33
2021-08-18,NC,4725130.0,0.0,33
2021-08-18,MT,483979.0,0.0,33
2021-08-18,MS,1088473.0,0.0,33
2021-08-18,MP,31261.0,0.0,33
2021-08-18,MO,2657324.0,0.0,33
2021-08-18,MN,3094166.0,0.0,33
2021-08-18,MI,4929644.0,0.0,33
2021-08-18,MH,17977.0,0.0,33
2021-08-18,ME,872236.0,0.0,33
2021-08-18,MD,3638756.0,0.0,33
2021-08-18,MA,4472911.0,0.0,33
2021-08-18,LA,1811214.0,0.0,33
2021-08-18,KY,2054882.0,0.0,33
2021-08-18,KS,1360680.0,0.0,33
2021-08-18,IN,3038757.0,0.0,33
2021-08-18,IL,6345177.0,0.0,33
2021-08-18,ID,683962.0,0.0,33
2021-08-18,IA,1600571.0,0.0,33
2021-08-18,HI,165.0,0.0,33
2021-08-18,GU,101113.0,0.0,33
2021-08-18,GA,4261474.0,0.0,33
2021-08-18,FM,32509.0,0.0,33
2021-08-18,FL,10918684.0,0.0,33
2021-08-18,DE,526251.0,0.0,33
2021-08-18,DC,397960.0,0.0,33
2021-08-18,CT,2309255.0,0.0,33
2021-08-18,CO,3209798.0,0.0,33
2021-08-18,CA,21569724.0,0.0,33
2021-08-18,AZ,3412579.0,0.0,33
2021-08-18,AS,24932.0,0.0,33
2021-08-18,AR,1184008.0,0.0,33
2021-08-18,AL,1631698.0,0.0,33
2021-08-18,AK,340957.0,0.0,33
2021-08-17,WY,218256.0,0.0,33
2021-08-17,WV,694781.0,0.0,33
2021-08-17,WI,3071307.0,0.0,33
2021-08-17,WA,4487992.0,0.0,33
2021-08-17,VT,419246.0,0.0,33
2021-08-17,VI,39757.0,0.0,33
2021-08-17,VA,4774138.0,0.0,33
2021-08-17,UT,1470213.0,0.0,33
2021-08-17,UNK,770920.0,0.0,33
2021-08-17,TX,0.0,0.0,33
2021-08-17,TN,2744918.0,0.0,33
2021-08-17,SD,424625.0,0.0,33
2021-08-17,SC,2155368.0,0.0,33
2021-08-17,RI,668539.0,0.0,33
2021-08-17,PW,13923.0,0.0,33
2021-08-17,PR,1984831.0,0.0,33
2021-08-17,PA,6865149.0,0.0,33
2021-08-17,OR,2397294.0,0.0,33
2021-08-17,OK,1654734.0,0.0,33
2021-08-17,OH,4587359.0,0.0,33
2021-08-17,NY,11389199.0,0.0,33
2021-08-17,NV,1418397.0,0.0,33
2021-08-17,NM,1226885.0,0.0,33
2021-08-17,NJ,5319799.0,0.0,33
2021-08-17,NH,802187.0,0.0,33
2021-08-17,NE,978899.0,0.0,33
2021-08-17,ND,310743.0,0.0,33
2021-08-17,NC,4715116.0,0.0,33
2021-08-17,MT,481944.0,0.0,33
2021-08-17,MS,1088099.0,0.0,33
2021-08-17,MP,31168.0,0.0,33
2021-08-17,MO,2656903.0,0.0,33
2021-08-17,MN,3085533.0,0.0,33
2021-08-17,MI,4922816.0,0.0,33
2021-08-17,MH,17977.0,0.0,33
2021-08-17,ME,871146.0,0.0,33
2021-08-17,MD,3632831.0,0.0,33
2021-08-17,MA,4467039.0,0.0,33
2021-08-17,LA,1803454.0,0.0,33
2021-08-17,KY,2049727.0,0.0,33
2021-08-17,KS,1357948.0,0.0,33
2021-08-17,IN,3034216.0,0.0,33
2021-08-17,IL,6332145.0,0.0,33
2021-08-17,ID,682561.0,0.0,33
2021-08-17,IA,1597831.0,0.0,33
2021-08-17,HI,165.0,0.0,33
2021-08-17,GU,100962.0,0.0,33
2021-08-17,GA,4218698.0,0.0,33
2021-08-17,FM,32509.0,0.0,33
2021-08-17,FL,10884251.0,0.0,33
2021-08-17,DE,526167.0,0.0,33
2021-08-17,DC,397583.0,0.0,33
2021-08-17,CT,2305321.0,0.0,33
2021-08-17,CO,3205018.0,0.0,33
2021-08-17,CA,21526359.0,0.0,33
2021-08-17,AZ,3407156.0,0.0,33
2021-08-17,AS,24931.0,0.0,33
2021-08-17,AR,1171838.0,0.0,33
2021-08-17,AL,1626179.0,0.0,33
2021-08-17,AK,340533.0,0.0,33
2021-08-16,WY,218198.0,0.0,33
2021-08-16,WV,694500.0,0.0,33
2021-08-16,WI,3068197.0,0.0,33
2021-08-16,WA,4484693.0,0.0,33
2021-08-16,VT,419067.0,0.0,33
2021-08-16,VI,39521.0,0.0,33
2021-08-16,VA,4767674.0,0.0,33
2021-08-16,UT,1470134.0,0.0,33
2021-08-16,UNK,768805.0,0.0,33
2021-08-16,TX,0.0,0.0,33
2021-08-16,TN,2744637.0,0.0,33
2021-08-16,SD,423565.0,0.0,33
2021-08-16,SC,2151631.0,0.0,33
2021-08-16,RI,621925.0,0.0,33
2021-08-16,PW,13650.0,0.0,33
2021-08-16,PR,1980903.0,0.0,33
2021-08-16,PA,6843661.0,0.0,33
2021-08-16,OR,2396148.0,0.0,33
2021-08-16,OK,1650562.0,0.0,33
2021-08-16,OH,4583252.0,0.0,33
2021-08-16,NY,11374762.0,0.0,33
2021-08-16,NV,1416189.0,0.0,33
2021-08-16,NM,1226090.0,0.0,33
2021-08-16,NJ,5310107.0,0.0,33
2021-08-16,NH,800819.0,0.0,33
2021-08-16,NE,977914.0,0.0,33
2021-08-16,ND,310723.0,0.0,33
2021-08-16,NC,4707404.0,0.0,33
2021-08-16,MT,481917.0,0.0,33
2021-08-16,MS,1081139.0,0.0,33
2021-08-16,MP,30919.0,0.0,33
2021-08-16,MO,2652365.0,0.0,33
2021-08-16,MN,3085412.0,0.0,33
2021-08-16,MI,4917204.0,0.0,33
2021-08-16,MH,17977.0,0.0,33
2021-08-16,ME,870338.0,0.0,33
2021-08-16,MD,3627546.0,0.0,33
2021-08-16,MA,4457710.0,0.0,33
2021-08-16,LA,1803268.0,0.0,33
2021-08-16,KY,2045477.0,0.0,33
2021-08-16,KS,1356294.0,0.0,33
2021-08-16,IN,3034027.0,0.0,33
2021-08-16,IL,6322754.0,0.0,33
2021-08-16,ID,681153.0,0.0,33
2021-08-16,IA,1595939.0,0.0,33
2021-08-16,HI,165.0,0.0,33
2021-08-16,GU,100856.0,0.0,33
2021-08-16,GA,4218198.0,0.0,33
2021-08-16,FM,32066.0,0.0,33
2021-08-16,FL,10855435.0,0.0,33
2021-08-16,DE,525447.0,0.0,33
2021-08-16,DC,397157.0,0.0,33
2021-08-16,CT,2299953.0,0.0,33
2021-08-16,CO,3201218.0,0.0,33
2021-08-16,CA,21490450.0,0.0,33
2021-08-16,AZ,3403276.0,0.0,33
2021-08-16,AS,24664.0,0.0,33
2021-08-16,AR,1171732.0,0.0,33
2021-08-16,AL,1620599.0,0.0,33
2021-08-16,AK,340175.0,0.0,33
2021-08-15,WY,216526.0,0.0,33
2021-08-15,WV,694388.0,0.0,33
2021-08-15,WI,3066435.0,0.0,33
2021-08-15,WA,4479662.0,0.0,33
2021-08-15,VT,418907.0,0.0,33
2021-08-15,VI,39451.0,0.0,33
2021-08-15,VA,4761840.0,0.0,33
2021-08-15,UT,1470077.0,0.0,33
2021-08-15,UNK,766664.0,0.0,33
2021-08-15,TX,0.0,0.0,33
2021-08-15,TN,2740763.0,0.0,33
2021-08-15,SD,423469.0,0.0,33
2021-08-15,SC,2148836.0,0.0,33
2021-08-15,RI,621504.0,0.0,33
2021-08-15,PW,13649.0,0.0,33
2021-08-15,PR,1977119.0,0.0,33
2021-08-15,PA,6841322.0,0.0,33
2021-08-15,OR,2396093.0,0.0,33
2021-08-15,OK,1644779.0,0.0,33
2021-08-15,OH,4576402.0,0.0,33
2021-08-15,NY,11356631.0,0.0,33
2021-08-15,NV,1411693.0,0.0,33
2021-08-15,NM,1222519.0,0.0,33
2021-08-15,NJ,5303607.0,0.0,33
2021-08-15,NH,800254.0,0.0,33
2021-08-15,NE,974913.0,0.0,33
2021-08-15,ND,310638.0,0.0,33
2021-08-15,NC,4701910.0,0.0,33
2021-08-15,MT,481897.0,0.0,33
