geoid,county,state,pageRank
55013,Burnett,Wisconsin,0.4144624909678333
48093,Comanche,Texas,0.4142564403081058
36039,Greene,New York,0.4142097928432723
16087,Washington,Idaho,0.41410672025070006
29063,DeKalb,Missouri,0.41409214803117883
13287,Turner,Georgia,0.4140197706312653
22023,Cameron Parish,Louisiana,0.4140041765519763
48237,Jack,Texas,0.4138056971856282
53043,Lincoln,Washington,0.41374613493493884
48063,Camp,Texas,0.413673052161719
26113,Missaukee,Michigan,0.41329166183928995
55047,Green Lake,Wisconsin,0.4132889607069451
27093,Meeker,Minnesota,0.41315398490707145
12053,Hernando,Florida,0.4126637115091043
21221,Trigg,Kentucky,0.4122040702365511
54071,Pendleton,West Virginia,0.41190829746645946
29186,Ste. Genevieve,Missouri,0.41136242636475634
20115,Marion,Kansas,0.41136104541949786
51183,Sussex,Virginia,0.410558093130637
01115,St. Clair,Alabama,0.41025862269792146
53029,Island,Washington,0.4102490563977745
18103,Miami,Indiana,0.41016071516939506
19009,Audubon,Iowa,0.40970868064679783
47075,Haywood,Tennessee,0.40967574507268545
54077,Preston,West Virginia,0.40964290221095345
16003,Adams,Idaho,0.4095593036493393
26131,Ontonagon,Michigan,0.4095078577743772
26037,Clinton,Michigan,0.4092243208261482
27045,Fillmore,Minnesota,0.4091921191609155
27029,Clearwater,Minnesota,0.4091724101062236
40053,Grant,Oklahoma,0.40895227430960623
51580,Covington city,Virginia,0.4087559800031701
47135,Perry,Tennessee,0.4087331198816428
47103,Lincoln,Tennessee,0.4082876240433139
37075,Graham,North Carolina,0.4074734319324438
33019,Sullivan,New Hampshire,0.40728462280066974
30039,Granite,Montana,0.407266776142825
19003,Adams,Iowa,0.40701220145342437
20105,Lincoln,Kansas,0.4065045278629999
48045,Briscoe,Texas,0.40639657406543794
48391,Refugio,Texas,0.40625833484463697
12089,Nassau,Florida,0.40602284653318327
54009,Brooke,West Virginia,0.4059080345019221
50017,Orange,Vermont,0.4055947702407962
29111,Lewis,Missouri,0.4053918973843849
29151,Osage,Missouri,0.40538324029219486
13273,Terrell,Georgia,0.40505382458771316
22053,Jefferson Davis Parish,Louisiana,0.4047009283825292
48359,Oldham,Texas,0.4046785644389384
21127,Lawrence,Kentucky,0.4046549986829113
39175,Wyandot,Ohio,0.4043871661562647
72107,Orocovis Municipio,Puerto Rico,0.4043409217930437
26157,Tuscola,Michigan,0.4040672905123097
45087,Union,South Carolina,0.4040588571252975
20025,Clark,Kansas,0.4037877276851967
36095,Schoharie,New York,0.40340474712288793
36085,Richmond,New York,0.40326526433995313
48015,Austin,Texas,0.4032313559221265
12047,Hamilton,Florida,0.4029873890228893
20073,Greenwood,Kansas,0.40293655331742145
18049,Fulton,Indiana,0.40286836188888564
38083,Sheridan,North Dakota,0.4025592621659406
40149,Washita,Oklahoma,0.40255268091344953
38065,Oliver,North Dakota,0.4022708144989502
13103,Effingham,Georgia,0.40217047987126087
01129,Washington,Alabama,0.4020846279275243
51683,Manassas city,Virginia,0.40185269144772456
02170,Matanuska-Susitna Borough,Alaska,0.401529663089206
51169,Scott,Virginia,0.40097822574860487
46111,Sanborn,South Dakota,0.40091375267687984
72055,Guánica Municipio,Puerto Rico,0.4005755720005282
48421,Sherman,Texas,0.40050259331116145
51640,Galax city,Virginia,0.4003177033044475
22087,St. Bernard Parish,Louisiana,0.4002452648107829
26079,Kalkaska,Michigan,0.4001225594109504
29209,Stone,Missouri,0.3996740033694119
29173,Ralls,Missouri,0.39940962477838665
48331,Milam,Texas,0.39931310295349814
47091,Johnson,Tennessee,0.39890510979421157
26127,Oceana,Michigan,0.39858479162937144
72121,Sabana Grande Municipio,Puerto Rico,0.3983518699415067
16007,Bear Lake,Idaho,0.3983038831796697
24039,Somerset,Maryland,0.3982173826946314
47159,Smith,Tennessee,0.3979884466084793
17039,De Witt,Illinois,0.397927168287832
01075,Lamar,Alabama,0.39752883721253357
47019,Carter,Tennessee,0.39725032901671636
13013,Barrow,Georgia,0.39714154968516385
31125,Nance,Nebraska,0.3965969951135236
72149,Villalba Municipio,Puerto Rico,0.39655777963405553
21003,Allen,Kentucky,0.39595350283781094
72129,San Lorenzo Municipio,Puerto Rico,0.3958682628942397
27157,Wabasha,Minnesota,0.3957876075635817
55061,Kewaunee,Wisconsin,0.39578582644192345
37197,Yadkin,North Carolina,0.3957247044798877
01001,Autauga,Alabama,0.3954926389321872
36043,Herkimer,New York,0.39525464219720685
48395,Robertson,Texas,0.39510227924192276
48473,Waller,Texas,0.39509458689871363
47023,Chester,Tennessee,0.39491978983705134
17173,Shelby,Illinois,0.39476157569222964
12075,Levy,Florida,0.3944823171646325
72079,Lajas Municipio,Puerto Rico,0.3943267237112278
48403,Sabine,Texas,0.3942420117501529
01087,Macon,Alabama,0.3942394788574259
27089,Marshall,Minnesota,0.39402151919850253
37199,Yancey,North Carolina,0.39353238885349334
19105,Jones,Iowa,0.39348977291027554
18061,Harrison,Indiana,0.3934316873069735
36123,Yates,New York,0.3933217080021656
13309,Wheeler,Georgia,0.3932793563179536
37085,Harnett,North Carolina,0.39311286178164595
38075,Renville,North Dakota,0.3924602182338524
13321,Worth,Georgia,0.3920902896436219
72111,Peñuelas Municipio,Puerto Rico,0.3918963497625784
20127,Morris,Kansas,0.3915766402741844
51620,Franklin city,Virginia,0.3911389728286365
18135,Randolph,Indiana,0.3910222668926859
13197,Marion,Georgia,0.3909553472115734
53051,Pend Oreille,Washington,0.39074681964981656
30103,Treasure,Montana,0.39068878092581905
21229,Washington,Kentucky,0.3905847611826471
26067,Ionia,Michigan,0.39054001927056764
29055,Crawford,Missouri,0.3902250844295702
51109,Louisa,Virginia,0.38916526301964766
18021,Clay,Indiana,0.3891356282689111
19171,Tama,Iowa,0.3888649328924477
40055,Greer,Oklahoma,0.3887875110612446
27167,Wilkin,Minnesota,0.3885365661664818
05099,Nevada,Arkansas,0.3885333307411479
47029,Cocke,Tennessee,0.3885134171971789
37007,Anson,North Carolina,0.38834553204067057
17057,Fulton,Illinois,0.3882157691474568
47033,Crockett,Tennessee,0.38796361136629715
01041,Crenshaw,Alabama,0.38738158269800826
46137,Ziebach,South Dakota,0.3872615090935999
29033,Carroll,Missouri,0.3872456045295123
13155,Irwin,Georgia,0.387235753552278
13055,Chattooga,Georgia,0.3871816598646982
31023,Butler,Nebraska,0.38705318612551276
08021,Conejos,Colorado,0.3869342633139026
31085,Hayes,Nebraska,0.3866498289675184
54037,Jefferson,West Virginia,0.3864747926647474
21055,Crittenden,Kentucky,0.3864513673669868
31009,Blaine,Nebraska,0.3862670920141414
09015,Windham,Connecticut,0.3862590273432411
19077,Guthrie,Iowa,0.3862274054730918
54087,Roane,West Virginia,0.3862148909913053
22039,Evangeline Parish,Louisiana,0.386047460961744
21069,Fleming,Kentucky,0.38575135864975624
42053,Forest,Pennsylvania,0.38556836590385957
21139,Livingston,Kentucky,0.385452925054571
40001,Adair,Oklahoma,0.38540444890577924
48217,Hill,Texas,0.3851780160022914
20043,Doniphan,Kansas,0.38492969210450567
27051,Grant,Minnesota,0.38490298464894823
19115,Louisa,Iowa,0.38484412718526456
27107,Norman,Minnesota,0.384743591590925
17203,Woodford,Illinois,0.3845211605558879
09013,Tolland,Connecticut,0.3842438391905708
29015,Benton,Missouri,0.3841550612816846
28063,Jefferson,Mississippi,0.3839946922611248
31021,Burt,Nebraska,0.38394383980915725
18165,Vermillion,Indiana,0.38389090553262156
20049,Elk,Kansas,0.3837167212881251
28157,Wilkinson,Mississippi,0.3834153895427612
29103,Knox,Missouri,0.3831816455532061
45053,Jasper,South Carolina,0.3830473979028942
27025,Chisago,Minnesota,0.38297228134341216
47039,Decatur,Tennessee,0.38237428677173924
36115,Washington,New York,0.3823503484219046
53023,Garfield,Washington,0.3823199153360066
29203,Shannon,Missouri,0.3816999239843236
39001,Adams,Ohio,0.38167695336330987
17087,Johnson,Illinois,0.38166352300071216
21105,Hickman,Kentucky,0.38162119273025014
46019,Butte,South Dakota,0.3815455449431724
24015,Cecil,Maryland,0.38152478318815436
26019,Benzie,Michigan,0.38120601161189577
40113,Osage,Oklahoma,0.3810435947803196
01027,Clay,Alabama,0.3809214626149557
20085,Jackson,Kansas,0.38049808653512923
21169,Metcalfe,Kentucky,0.38007858536232386
48107,Crosby,Texas,0.380045506745097
48021,Bastrop,Texas,0.3799078655832579
37053,Currituck,North Carolina,0.3797720144841824
31163,Sherman,Nebraska,0.37958396921297494
13199,Meriwether,Georgia,0.3792978892520441
48199,Hardin,Texas,0.379160306784548
18125,Pike,Indiana,0.37915864663518356
48405,San Augustine,Texas,0.3791277059721654
20121,Miami,Kansas,0.3788960858397999
31139,Pierce,Nebraska,0.3783152244186685
48459,Upshur,Texas,0.3779126022057813
47111,Macon,Tennessee,0.37788053160487367
13043,Candler,Georgia,0.37760124890029145
19097,Jackson,Iowa,0.3773423174995691
48185,Grimes,Texas,0.37722026569642136
29119,McDonald,Missouri,0.3769498536018785
22111,Union Parish,Louisiana,0.37692044995017804
51025,Brunswick,Virginia,0.37690074888204483
72067,Hormigueros Municipio,Puerto Rico,0.3767835791679732
21045,Casey,Kentucky,0.37671808763009396
27079,Le Sueur,Minnesota,0.37657775370966307
21203,Rockcastle,Kentucky,0.376509621972073
28093,Marshall,Mississippi,0.37639967578609057
13315,Wilcox,Georgia,0.3759046540985753
45027,Clarendon,South Carolina,0.3758109303767659
28061,Jasper,Mississippi,0.375592023805561
19129,Mills,Iowa,0.375564941553157
54095,Tyler,West Virginia,0.3755013736062518
17053,Ford,Illinois,0.3750155683008745
31061,Franklin,Nebraska,0.3749761584160216
17005,Bond,Illinois,0.3746283597180222
29135,Moniteau,Missouri,0.3745530939978001
22081,Red River Parish,Louisiana,0.37443017770073106
01067,Henry,Alabama,0.3743453518565675
48079,Cochran,Texas,0.3743019348356596
51133,Northumberland,Virginia,0.37346560416989755
39135,Preble,Ohio,0.3734282417650591
55015,Calumet,Wisconsin,0.37288677926952896
29181,Ripley,Missouri,0.37280142437494196
47027,Clay,Tennessee,0.37274676314841365
18143,Scott,Indiana,0.37257830165151734
42005,Armstrong,Pennsylvania,0.3725371015414925
48325,Medina,Texas,0.37242946696523516
08033,Dolores,Colorado,0.37239981648883924
48291,Liberty,Texas,0.3720939131344646
17079,Jasper,Illinois,0.37205301359390647
29221,Washington,Missouri,0.3719701595575128
29225,Webster,Missouri,0.3717722806182115
12125,Union,Florida,0.37168348882843816
42001,Adams,Pennsylvania,0.37160783196664576
18109,Morgan,Indiana,0.3714990196101593
51141,Patrick,Virginia,0.3706643681728603
31167,Stanton,Nebraska,0.3705199605875153
13259,Stewart,Georgia,0.3704001897777632
55137,Waushara,Wisconsin,0.3703220400663586
13143,Haralson,Georgia,0.37031532856850596
31115,Loup,Nebraska,0.3702643663099002
22021,Caldwell Parish,Louisiana,0.36994932568576283
16071,Oneida,Idaho,0.36990352424483947
55083,Oconto,Wisconsin,0.3693933616574252
28131,Stone,Mississippi,0.3691916085643613
48031,Blanco,Texas,0.3687911140935931
48425,Somervell,Texas,0.36869790962590976
17003,Alexander,Illinois,0.36863782004923734
30007,Broadwater,Montana,0.36859115504270357
47137,Pickett,Tennessee,0.3684869588627361
48147,Fannin,Texas,0.3683770108344118
72043,Coamo Municipio,Puerto Rico,0.36767752079225374
28161,Yalobusha,Mississippi,0.36763190042664556
18055,Greene,Indiana,0.36727227961958236
05049,Fulton,Arkansas,0.3669902896506509
28051,Holmes,Mississippi,0.3668019476659829
13029,Bryan,Georgia,0.3666101767015571
48457,Tyler,Texas,0.3665458668619628
05129,Searcy,Arkansas,0.3660588601420897
28109,Pearl River,Mississippi,0.36564469895879465
17063,Grundy,Illinois,0.3652056553416561
49031,Piute,Utah,0.3650085099120795
26087,Lapeer,Michigan,0.36486695755311366
51119,Middlesex,Virginia,0.3646745348376469
28137,Tate,Mississippi,0.36466631496170676
72109,Patillas Municipio,Puerto Rico,0.3643710533738206
42115,Susquehanna,Pennsylvania,0.3639354775011349
39121,Noble,Ohio,0.36386224355219177
08119,Teller,Colorado,0.3636807505639749
27039,Dodge,Minnesota,0.3630910464947465
12077,Liberty,Florida,0.36307662735362695
29185,St. Clair,Missouri,0.3629846066464977
26155,Shiawassee,Michigan,0.3628628417647033
17069,Hardin,Illinois,0.36218791986422527
22077,Pointe Coupee Parish,Louisiana,0.36151335365220655
30037,Golden Valley,Montana,0.3613935265784994
29061,Daviess,Missouri,0.3612083553417981
29013,Bates,Missouri,0.36005785485176744
47167,Tipton,Tennessee,0.35998475533383334
01017,Chambers,Alabama,0.35977395094743914
51175,Southampton,Virginia,0.3596845655248954
18159,Tipton,Indiana,0.3596776500005138
38049,McHenry,North Dakota,0.35943727652431995
13187,Lumpkin,Georgia,0.3594334349795829
27059,Isanti,Minnesota,0.35918277726396775
37043,Clay,North Carolina,0.3590775847361788
06009,Calaveras,California,0.35901317740502936
04021,Pinal,Arizona,0.3589888599755089
36073,Orleans,New York,0.35888871721497084
45037,Edgefield,South Carolina,0.3588822444748796
31143,Polk,Nebraska,0.35829989796449896
40081,Lincoln,Oklahoma,0.3581423276867907
19085,Harrison,Iowa,0.35779105168897823
21143,Lyon,Kentucky,0.3577352330759808
22025,Catahoula Parish,Louisiana,0.3577030113996716
48467,Van Zandt,Texas,0.35736924389722974
37037,Chatham,North Carolina,0.35705520306249405
29049,Clinton,Missouri,0.3570129169748722
53045,Mason,Washington,0.3569864480290025
17117,Macoupin,Illinois,0.35692305646186456
49023,Juab,Utah,0.3567712303091238
47101,Lewis,Tennessee,0.3565390773605388
19023,Butler,Iowa,0.355962596001354
13019,Berrien,Georgia,0.3557650893809421
72015,Arroyo Municipio,Puerto Rico,0.3555106241022167
12013,Calhoun,Florida,0.3554168725062672
20019,Chautauqua,Kansas,0.3551148428878697
34041,Warren,New Jersey,0.3549755092226665
45067,Marion,South Carolina,0.3548962029855043
21197,Powell,Kentucky,0.35465202993684897
72117,Rincón Municipio,Puerto Rico,0.3544794030040501
17125,Mason,Illinois,0.35442768869746977
13003,Atkinson,Georgia,0.3543518561817297
13201,Miller,Georgia,0.35415041715718937
39021,Champaign,Ohio,0.353698084252332
28023,Clarke,Mississippi,0.35297612226652747
31113,Logan,Nebraska,0.3529316905121298
12035,Flagler,Florida,0.35264850818183574
16043,Fremont,Idaho,0.3525139520188661
16081,Teton,Idaho,0.35231773540655803
17015,Carroll,Illinois,0.3521788013608225
72027,Camuy Municipio,Puerto Rico,0.35190044080318733
34037,Sussex,New Jersey,0.3518884439985329
54013,Calhoun,West Virginia,0.35180704508616684
17169,Schuyler,Illinois,0.35152639821011195
40029,Coal,Oklahoma,0.35132042985388945
29067,Douglas,Missouri,0.3506183308175765
72083,Las Marías Municipio,Puerto Rico,0.35047283629417103
48151,Fisher,Texas,0.3504478575434067
41053,Polk,Oregon,0.35041303242126526
26051,Gladwin,Michigan,0.349997712542122
31155,Saunders,Nebraska,0.34994016952620993
34033,Salem,New Jersey,0.3497266181542633
27055,Houston,Minnesota,0.34968987283176084
06091,Sierra,California,0.34966153572987796
21147,McCreary,Kentucky,0.3491931984613632
17067,Hancock,Illinois,0.34898080908230455
01021,Chilton,Alabama,0.3487145585662522
19075,Grundy,Iowa,0.34866684222191313
21153,Magoffin,Kentucky,0.34840739679828325
01057,Fayette,Alabama,0.3483048259450903
30009,Carbon,Montana,0.34772643747247517
49045,Tooele,Utah,0.3473719370036677
22037,East Feliciana Parish,Louisiana,0.3473153773040295
51125,Nelson,Virginia,0.34716755157861134
47161,Stewart,Tennessee,0.34715651597134434
21137,Lincoln,Kentucky,0.34709574569166507
17007,Boone,Illinois,0.34706670736621603
72115,Quebradillas Municipio,Puerto Rico,0.3467153552386397
36049,Lewis,New York,0.34658112670736896
01111,Randolph,Alabama,0.34622326758338573
51029,Buckingham,Virginia,0.3459945524927497
39067,Harrison,Ohio,0.34597473697568415
46087,McCook,South Dakota,0.34585094889990625
17093,Kendall,Illinois,0.34547492558353626
21189,Owsley,Kentucky,0.34503239954730913
48301,Loving,Texas,0.3448313412685463
28077,Lawrence,Mississippi,0.3447434004173145
19195,Worth,Iowa,0.3447200378042988
21031,Butler,Kentucky,0.3444299429393599
37141,Pender,North Carolina,0.34437852853674955
27143,Sibley,Minnesota,0.34401666914758794
31093,Howard,Nebraska,0.3439066814133705
29041,Chariton,Missouri,0.34358523196252644
21237,Wolfe,Kentucky,0.3426257332042129
39015,Brown,Ohio,0.34231638147328064
37003,Alexander,North Carolina,0.34221812753324693
42067,Juniata,Pennsylvania,0.3420396116541011
13165,Jenkins,Georgia,0.3420231780966242
39073,Hocking,Ohio,0.3416897802515454
21187,Owen,Kentucky,0.34167456369334337
16041,Franklin,Idaho,0.3414639377615901
13035,Butts,Georgia,0.34130782701827805
21131,Leslie,Kentucky,0.3412610144345679
21081,Grant,Kentucky,0.34119570827060364
29113,Lincoln,Missouri,0.34087026227708894
37115,Madison,North Carolina,0.3405341597347207
72001,Adjuntas Municipio,Puerto Rico,0.3396760999075559
45039,Fairfield,South Carolina,0.3396176347267137
01061,Geneva,Alabama,0.3394037037913115
19107,Keokuk,Iowa,0.33926522242678375
13023,Bleckley,Georgia,0.3387861699844327
19031,Cedar,Iowa,0.33840367048505665
05053,Grant,Arkansas,0.3380514729730788
40107,Okfuskee,Oklahoma,0.3380230606933954
20003,Anderson,Kansas,0.33784387701918955
01105,Perry,Alabama,0.33766590792556506
51137,Orange,Virginia,0.33746541695092863
13269,Taylor,Georgia,0.33744640349897576
40067,Jefferson,Oklahoma,0.33669373585114387
28129,Smith,Mississippi,0.3364379765484181
51145,Powhatan,Virginia,0.3360338622783942
29085,Hickory,Missouri,0.335650630010416
48489,Willacy,Texas,0.3354808243353576
40087,McClain,Oklahoma,0.3354636520788841
36097,Schuyler,New York,0.3353547598105006
48281,Lampasas,Texas,0.33522574433454305
01107,Pickens,Alabama,0.33466146428568583
51139,Page,Virginia,0.33444289691114476
28155,Webster,Mississippi,0.3338961781122201
26001,Alcona,Michigan,0.3332272816966795
31051,Dixon,Nebraska,0.3330845569232085
55065,Lafayette,Wisconsin,0.3329548712090407
45081,Saluda,South Carolina,0.33270891353382914
48071,Chambers,Texas,0.33245250733130627
17059,Gallatin,Illinois,0.33240366768530755
37185,Warren,North Carolina,0.3322301410147244
51530,Buena Vista city,Virginia,0.33220595384644686
13085,Dawson,Georgia,0.3319902683171775
29137,Monroe,Missouri,0.3319768995634934
13169,Jones,Georgia,0.3319295199158347
05013,Calhoun,Arkansas,0.33102142183389827
29057,Dade,Missouri,0.3309852655330998
05073,Lafayette,Arkansas,0.33078158643810646
22049,Jackson Parish,Louisiana,0.3306324698277493
12067,Lafayette,Florida,0.33029239395909404
08047,Gilpin,Colorado,0.3302722074228924
37069,Franklin,North Carolina,0.3298621588859474
51063,Floyd,Virginia,0.32968698234586524
54001,Barbour,West Virginia,0.32965023464984006
21077,Gallatin,Kentucky,0.3294464150299542
13223,Paulding,Georgia,0.32941520072167585
30043,Jefferson,Montana,0.32915954286188276
18009,Blackford,Indiana,0.32889794373083997
42057,Fulton,Pennsylvania,0.3288815107305573
18015,Carroll,Indiana,0.3285076603452352
48081,Coke,Texas,0.32825164270730195
47047,Fayette,Tennessee,0.32816174372367496
72151,Yabucoa Municipio,Puerto Rico,0.32816120777917984
46125,Turner,South Dakota,0.327706882934559
18139,Rush,Indiana,0.3276797227036181
16025,Camas,Idaho,0.3276375914381326
40145,Wagoner,Oklahoma,0.3275010432850411
17065,Hamilton,Illinois,0.32739974629056195
13167,Johnson,Georgia,0.3263099803664799
48033,Borden,Texas,0.3262997674714415
42113,Sullivan,Pennsylvania,0.32628823980086497
20207,Woodson,Kansas,0.3257135063407465
21109,Jackson,Kentucky,0.3254614593436865
72059,Guayanilla Municipio,Puerto Rico,0.3253319786742663
47007,Bledsoe,Tennessee,0.3252675706735716
35057,Torrance,New Mexico,0.3246260033173274
45001,Abbeville,South Carolina,0.32420812813804883
37137,Pamlico,North Carolina,0.32406178293239385
48065,Carson,Texas,0.3235015031818045
21027,Breckinridge,Kentucky,0.32306754681404537
13171,Lamar,Georgia,0.323029739317348
36041,Hamilton,New York,0.32268697034291527
13145,Harris,Georgia,0.3220115001157223
29153,Ozark,Missouri,0.32199145054015954
05101,Newton,Arkansas,0.32158393906290317
55091,Pepin,Wisconsin,0.32156295932230294
37079,Greene,North Carolina,0.3215026535273078
48051,Burleson,Texas,0.3212881195530618
27125,Red Lake,Minnesota,0.32124015925523874
31117,McPherson,Nebraska,0.3210068473789581
17123,Marshall,Illinois,0.32082956893665354
28019,Choctaw,Mississippi,0.3203438444626541
72089,Luquillo Municipio,Puerto Rico,0.3202932856503032
54089,Summers,West Virginia,0.3201772178879032
55011,Buffalo,Wisconsin,0.3196042327455367
72047,Corozal Municipio,Puerto Rico,0.3195271644179681
51101,King William,Virginia,0.3192602731708975
40033,Cotton,Oklahoma,0.31910293267639117
31073,Gosper,Nebraska,0.3185952080369557
37093,Hoke,North Carolina,0.31795271379912726
16045,Gem,Idaho,0.3179057243015992
01063,Greene,Alabama,0.31783414788084824
05097,Montgomery,Arkansas,0.31778287592075083
26027,Cass,Michigan,0.31679550083392666
48493,Wilson,Texas,0.3166428063686175
49051,Wasatch,Utah,0.31622027621266724
29139,Montgomery,Missouri,0.31594755164491134
72105,Naranjito Municipio,Puerto Rico,0.31588493219894487
19121,Madison,Iowa,0.3151588037287401
51193,Westmoreland,Virginia,0.31509938094525763
12007,Bradford,Florida,0.314797780372895
28039,George,Mississippi,0.3146462396441455
29045,Clark,Missouri,0.3141760725823734
20017,Chase,Kansas,0.31415374573523414
21005,Anderson,Kentucky,0.3140358669140416
21011,Bath,Kentucky,0.3140022002802524
29227,Worth,Missouri,0.31357812631563636
16073,Owyhee,Idaho,0.3134212980817203
24011,Caroline,Maryland,0.313272047670044
37149,Polk,North Carolina,0.31326223958371197
21135,Lewis,Kentucky,0.31278146027669135
51111,Lunenburg,Virginia,0.31189868348233635
31025,Cass,Nebraska,0.3114954085336384
12003,Baker,Florida,0.3113508449001147
13191,McIntosh,Georgia,0.31095036161524564
48455,Trinity,Texas,0.3108024747996834
55093,Pierce,Wisconsin,0.3106540219405502
18121,Parke,Indiana,0.3106254585180819
13027,Brooks,Georgia,0.31016951341495125
28037,Franklin,Mississippi,0.3100386892686854
45023,Chester,South Carolina,0.30982452657763826
37059,Davie,North Carolina,0.30926560588213914
40083,Logan,Oklahoma,0.3092396374178526
17083,Jersey,Illinois,0.3089459445254888
48387,Red River,Texas,0.3080255647815978
48305,Lynn,Texas,0.3079995309334197
16063,Lincoln,Idaho,0.307735158307226
19011,Benton,Iowa,0.3076733435798286
51011,Appomattox,Virginia,0.3074506304701883
28111,Perry,Mississippi,0.3058222527641092
12129,Wakulla,Florida,0.30572810745219386
54027,Hampshire,West Virginia,0.3056765444705404
47139,Polk,Tennessee,0.3054791371285349
29089,Howard,Missouri,0.3053980499974558
01007,Bibb,Alabama,0.3053228332655428
47021,Cheatham,Tennessee,0.3050875060613774
17151,Pope,Illinois,0.30479415175303304
12041,Gilchrist,Florida,0.30431802812238623
55077,Marquette,Wisconsin,0.30419929066960116
48145,Falls,Texas,0.30406272790467004
01079,Lawrence,Alabama,0.30396094241513105
40117,Pawnee,Oklahoma,0.3027115870081642
39125,Paulding,Ohio,0.3026927155896212
05117,Prairie,Arkansas,0.3026280632796874
45065,McCormick,South Carolina,0.3025865578844133
18119,Owen,Indiana,0.302401758505135
51037,Charlotte,Virginia,0.3018292251746659
54015,Clay,West Virginia,0.30097661591547725
31165,Sioux,Nebraska,0.3004579183509981
54017,Doddridge,West Virginia,0.3002978979650406
18175,Washington,Indiana,0.3001035860676331
16033,Clark,Idaho,0.3000819097963207
13301,Warren,Georgia,0.3000128155167043
28055,Issaquena,Mississippi,0.2993750204965682
55001,Adams,Wisconsin,0.29919172795336463
05087,Madison,Arkansas,0.2991804859259856
17061,Greene,Illinois,0.29847260090863503
21219,Todd,Kentucky,0.29826702525299237
18155,Switzerland,Indiana,0.2982451675108928
01019,Cherokee,Alabama,0.2982310226683633
51021,Bland,Virginia,0.29817153072531954
13283,Treutlen,Georgia,0.2981420272230509
18149,Starke,Indiana,0.2981159808950344
48055,Caldwell,Texas,0.29802404179887465
54063,Monroe,West Virginia,0.29754069970476577
37169,Stokes,North Carolina,0.29749077348669667
51720,Norton city,Virginia,0.29735870866026204
42025,Carbon,Pennsylvania,0.29719652025925464
27065,Kanabec,Minnesota,0.29707841926648737
21123,Larue,Kentucky,0.29649516033837797
41009,Columbia,Oregon,0.2961478047259435
47153,Sequatchie,Tennessee,0.2960717300646087
39115,Morgan,Ohio,0.2959915822339502
12043,Glades,Florida,0.29587075030355775
20143,Ottawa,Kansas,0.29578486525459513
48035,Bosque,Texas,0.29571195413507345
20107,Linn,Kansas,0.29549415329278644
26085,Lake,Michigan,0.2954326775711721
17133,Monroe,Illinois,0.2953431765721359
06069,San Benito,California,0.29522469858413636
13083,Dade,Georgia,0.2951716575871135
54091,Taylor,West Virginia,0.29514449739894505
26015,Barry,Michigan,0.29507240649839483
12059,Holmes,Florida,0.29502135244314015
24009,Calvert,Maryland,0.294683709470934
47081,Hickman,Tennessee,0.29416697917544504
29219,Warren,Missouri,0.29384726377891396
37143,Perquimans,North Carolina,0.293807414404815
72054,Florida Municipio,Puerto Rico,0.29368161701560785
39127,Perry,Ohio,0.29317753445278627
47067,Hancock,Tennessee,0.29306551061782293
17147,Piatt,Illinois,0.2929755956818861
51181,Surry,Virginia,0.29293513515153274
72039,Ciales Municipio,Puerto Rico,0.2925506093742822
47087,Jackson,Tennessee,0.29171680478804696
72101,Morovis Municipio,Puerto Rico,0.2915876690537383
53069,Wahkiakum,Washington,0.29145322882239133
18007,Benton,Indiana,0.2914341265874444
01085,Lowndes,Alabama,0.29033689218227815
20087,Jefferson,Kansas,0.29014264691839786
21039,Carlisle,Kentucky,0.28974053042626213
39019,Carroll,Ohio,0.28968175160745613
21149,McLean,Kentucky,0.28817821057258824
55037,Florence,Wisconsin,0.28792402475057305
47061,Grundy,Tennessee,0.2878648514121545
48059,Callahan,Texas,0.28735855802454496
18047,Franklin,Indiana,0.28694071370097335
51610,Falls Church city,Virginia,0.2867366396822971
72135,Toa Alta Municipio,Puerto Rico,0.28636689940450677
42103,Pike,Pennsylvania,0.28576537925420076
28147,Walthall,Mississippi,0.2854567615832869
31007,Banner,Nebraska,0.2849295294389943
28119,Quitman,Mississippi,0.284578576216472
13209,Montgomery,Georgia,0.28377620926780955
13011,Banks,Georgia,0.28312211289089806
29197,Schuyler,Missouri,0.28247379659335753
42099,Perry,Pennsylvania,0.2817670700538803
08019,Clear Creek,Colorado,0.2815396482581656
13049,Charlton,Georgia,0.2814960467025949
40105,Nowata,Oklahoma,0.2813568186160909
48019,Bandera,Texas,0.2812559657113857
53059,Skamania,Washington,0.28107481422378156
21063,Elliott,Kentucky,0.28092734859215684
28005,Amite,Mississippi,0.2806983500653431
51007,Amelia,Virginia,0.28047168056829275
17035,Cumberland,Illinois,0.2803907924333232
47083,Houston,Tennessee,0.28016805885020285
47175,Van Buren,Tennessee,0.280124673596091
18111,Newton,Indiana,0.27959189356841746
48175,Goliad,Texas,0.27882755720915625
47057,Grainger,Tennessee,0.27876910534691596
28065,Jefferson Davis,Mississippi,0.2787415439071937
44001,Bristol,Rhode Island,0.2786752261867061
20139,Osage,Kansas,0.27787297296206287
21165,Menifee,Kentucky,0.2776505461641668
01065,Hale,Alabama,0.2768577256463305
51033,Caroline,Virginia,0.2765655381410794
72045,Comerío Municipio,Puerto Rico,0.2758073740643992
29177,Ray,Missouri,0.27517771096258264
12065,Jefferson,Florida,0.27512880046463445
54043,Lincoln,West Virginia,0.2751129663294801
29025,Caldwell,Missouri,0.27414342137209496
