source,target,correlation
Oregon,West Virginia,0.7467632842845618
Oregon,Wyoming,0.8470757319477628
Pennsylvania,Arizona,0.818006883048324
Pennsylvania,Colorado,0.7826720430832711
Pennsylvania,Connecticut,0.7802780197694131
Pennsylvania,Delaware,0.9173742469375987
Pennsylvania,Illinois,0.8615892064830114
Pennsylvania,Indiana,0.8124953103688218
Pennsylvania,Iowa,0.9194149643655327
Pennsylvania,Kansas,0.7646710407179939
Pennsylvania,Maine,0.953255744205659
Pennsylvania,Maryland,0.8470420666550166
Pennsylvania,Massachusetts,0.9171100425093511
Pennsylvania,Michigan,0.9174656264958511
Pennsylvania,Minnesota,0.9361908948416361
Pennsylvania,Nebraska,0.9344071507422205
Pennsylvania,New Hampshire,0.9479430720419826
Pennsylvania,New Jersey,0.8561844054241811
Pennsylvania,New Mexico,0.8679495220163864
Pennsylvania,New York,0.9182787155510571
Pennsylvania,North Dakota,0.7953330053342322
Pennsylvania,Ohio,0.9290433954866025
Pennsylvania,Rhode Island,0.9136250954023438
Pennsylvania,South Dakota,0.8756069825672641
Pennsylvania,Utah,0.7619227149598021
Pennsylvania,Vermont,0.9540297038147713
Pennsylvania,Wisconsin,0.9746565447340497
Puerto Rico,Alabama,0.8666006821860965
Puerto Rico,Arkansas,0.884982573342265
Puerto Rico,California,0.8892488989124216
Puerto Rico,Florida,0.9180129203970613
Puerto Rico,Georgia,0.870442993061002
Puerto Rico,Hawaii,0.9229186255196786
Puerto Rico,Louisiana,0.8490352051197156
Puerto Rico,Mississippi,0.9237237194021392
Puerto Rico,Nevada,0.7977069061438656
Puerto Rico,North Carolina,0.7165528969381323
Puerto Rico,Oklahoma,0.7433423646124914
Puerto Rico,South Carolina,0.7649897323220615
Puerto Rico,Tennessee,0.71976522762421
Puerto Rico,Texas,0.8265349759030275
Puerto Rico,Virgin Islands,0.7882304222474639
Rhode Island,Arizona,0.7306346688956791
Rhode Island,Connecticut,0.9293891283057345
Rhode Island,Delaware,0.878060030380104
Rhode Island,District of Columbia,0.710607181210517
Rhode Island,Illinois,0.9367115063773878
Rhode Island,Indiana,0.8146499189082095
Rhode Island,Iowa,0.802544417408652
Rhode Island,Kansas,0.7850456164480908
Rhode Island,Maine,0.8936422210288923
Rhode Island,Maryland,0.783940926756387
Rhode Island,Massachusetts,0.962896876745422
Rhode Island,Michigan,0.7971590950783807
Rhode Island,Minnesota,0.7750062488321969
Rhode Island,Nebraska,0.7899505367473412
Rhode Island,New Hampshire,0.8824806953001235
Rhode Island,New Jersey,0.9505504589501281
Rhode Island,New Mexico,0.7476026335864158
Rhode Island,New York,0.9597860356573108
Rhode Island,Ohio,0.8616648344525335
Rhode Island,Pennsylvania,0.9136250954023438
Rhode Island,South Dakota,0.7138879875661166
Rhode Island,Vermont,0.8581964166347502
Rhode Island,Wisconsin,0.8665028464283425
South Carolina,Alabama,0.9502137939195244
South Carolina,Arkansas,0.7665422378149193
South Carolina,California,0.8698235763134707
South Carolina,Florida,0.8162277513682086
South Carolina,Georgia,0.9685780737337631
South Carolina,Hawaii,0.9371980452280347
South Carolina,Kentucky,0.9325791794204022
South Carolina,Mississippi,0.84844338563762
South Carolina,Nevada,0.8651327493944164
South Carolina,North Carolina,0.9671549076553262
South Carolina,Oklahoma,0.9620016261109362
South Carolina,Oregon,0.9170042128915045
South Carolina,Puerto Rico,0.7649897323220615
South Carolina,Tennessee,0.985235534854224
South Carolina,Texas,0.9758016358572291
South Carolina,Virgin Islands,0.7064991847524856
South Carolina,Virginia,0.8014077773398494
South Carolina,Washington,0.8818073576863312
South Carolina,Wyoming,0.7005519386673806
South Dakota,Arizona,0.8324030138122016
South Dakota,Colorado,0.826187714352208
South Dakota,Delaware,0.8679770996670072
South Dakota,Illinois,0.714268534755108
South Dakota,Indiana,0.8506727222066195
South Dakota,Iowa,0.9387783605002464
South Dakota,Kansas,0.780492505377354
South Dakota,Maine,0.8107990390409757
South Dakota,Maryland,0.8817616423623147
South Dakota,Massachusetts,0.7087272617728233
South Dakota,Michigan,0.7700212529279281
South Dakota,Minnesota,0.8354495557634208
South Dakota,Nebraska,0.8379219301667177
South Dakota,New Hampshire,0.7553172599816712
South Dakota,New Mexico,0.817404481839275
South Dakota,New York,0.7400123643162585
South Dakota,North Dakota,0.8936365381214683
South Dakota,Ohio,0.9183090226292271
South Dakota,Pennsylvania,0.8756069825672641
South Dakota,Rhode Island,0.7138879875661166
South Dakota,Utah,0.9101971186910729
South Dakota,Vermont,0.8080038165033592
South Dakota,Virginia,0.7782430238497744
South Dakota,West Virginia,0.8733057770424645
South Dakota,Wisconsin,0.8773189753859721
Tennessee,Alabama,0.9157711170160039
Tennessee,Arkansas,0.7166166914682137
Tennessee,California,0.8349892290481317
Tennessee,Florida,0.7647272530584065
Tennessee,Georgia,0.9428495361089304
Tennessee,Hawaii,0.9095225406117448
Tennessee,Kentucky,0.9434985674632496
Tennessee,Mississippi,0.8024829881725535
Tennessee,Nevada,0.8373087314754286
Tennessee,North Carolina,0.9645611802277849
Tennessee,Oklahoma,0.9540241715521438
Tennessee,Oregon,0.9004095810410414
Tennessee,Puerto Rico,0.71976522762421
Tennessee,South Carolina,0.985235534854224
Tennessee,Texas,0.9554513686047414
Tennessee,Virginia,0.8264722639122407
Tennessee,Washington,0.8700260072149931
Texas,Alabama,0.9811328364587312
Texas,Arkansas,0.847064448651724
Texas,California,0.9059578699242479
Texas,Florida,0.8876173052333771
Texas,Georgia,0.9745856156398007
Texas,Hawaii,0.9516146510785956
Texas,Kentucky,0.8828763345856164
Texas,Louisiana,0.7203266328703368
Texas,Mississippi,0.9097518710675317
Texas,Nevada,0.908444616078056
Texas,North Carolina,0.9394089193128099
Texas,Oklahoma,0.961208037707701
Texas,Oregon,0.8966836526971481
Texas,Puerto Rico,0.8265349759030275
Texas,South Carolina,0.9758016358572291
Texas,Tennessee,0.9554513686047414
Texas,Virgin Islands,0.7963806957404662
Texas,Virginia,0.7394073223282325
Texas,Washington,0.860543363657047
Utah,Arizona,0.8303047516732196
Utah,Colorado,0.9178314988090603
Utah,Delaware,0.7180276479126866
Utah,Idaho,0.7213291300289747
Utah,Iowa,0.8550603707510928
Utah,Maine,0.7208590043350755
Utah,Maryland,0.7811975437636385
Utah,Michigan,0.7147905456162312
Utah,Minnesota,0.7998339913661325
Utah,Montana,0.8021749826219705
Utah,Nebraska,0.8008617635766783
Utah,New Mexico,0.8058721619406375
Utah,North Dakota,0.9233498422034173
Utah,Ohio,0.778844114903763
Utah,Pennsylvania,0.7619227149598021
Utah,South Dakota,0.9101971186910729
Utah,Vermont,0.7304194266177867
Utah,West Virginia,0.8017470173960894
Utah,Wisconsin,0.8023422461416583
Utah,Wyoming,0.7599329207236692
Vermont,Arizona,0.8265442640546191
Vermont,Colorado,0.8313260615366765
Vermont,Connecticut,0.726048342830421
Vermont,Delaware,0.7886709058836258
Vermont,Illinois,0.8177165563034585
Vermont,Indiana,0.7241598650020106
Vermont,Iowa,0.8296338406497804
Vermont,Maine,0.9057006820851505
Vermont,Maryland,0.7143327772762313
Vermont,Massachusetts,0.890760575278469
Vermont,Michigan,0.967397545889456
Vermont,Minnesota,0.9647018166831597
Vermont,Nebraska,0.9694973646354786
Vermont,New Hampshire,0.9807023531814507
Vermont,New Jersey,0.7806523348281729
Vermont,New Mexico,0.9340358661077132
Vermont,New York,0.8754022435517416
Vermont,North Dakota,0.7232194472414222
Vermont,Ohio,0.8257678377406126
Vermont,Pennsylvania,0.9540297038147713
Vermont,Rhode Island,0.8581964166347502
Vermont,South Dakota,0.8080038165033592
Vermont,Utah,0.7304194266177867
Vermont,Wisconsin,0.9444146810304697
Virgin Islands,Alabama,0.8454556618455509
Virgin Islands,Arkansas,0.903934305328053
Virgin Islands,California,0.7734409025276963
Virgin Islands,Florida,0.8997137379558379
Virgin Islands,Georgia,0.7733986813167483
Virgin Islands,Hawaii,0.7632907194973074
Virgin Islands,Louisiana,0.9031814624526667
Virgin Islands,Mississippi,0.8781877966279843
Virgin Islands,Nevada,0.8086082053188113
Virgin Islands,Puerto Rico,0.7882304222474639
Virgin Islands,South Carolina,0.7064991847524856
Virgin Islands,Texas,0.7963806957404662
Virginia,Delaware,0.8370193937636229
Virginia,District of Columbia,0.835690813767307
Virginia,Georgia,0.7044962322363619
Virginia,Idaho,0.7575284226257172
Virginia,Indiana,0.8464015938836339
Virginia,Iowa,0.802879448589381
Virginia,Kansas,0.8199475136529303
Virginia,Kentucky,0.9502464458384422
Virginia,Maryland,0.9099206190675316
Virginia,North Carolina,0.9092537995913986
Virginia,Ohio,0.825171504906615
Virginia,Oklahoma,0.8502043765542056
Virginia,Oregon,0.8506739900744478
Virginia,South Carolina,0.8014077773398494
Virginia,South Dakota,0.7782430238497744
Virginia,Tennessee,0.8264722639122407
Virginia,Texas,0.7394073223282325
Virginia,Washington,0.8747273110226043
Virginia,West Virginia,0.9350806667273683
Virginia,Wyoming,0.7951890252068422
Washington,Alabama,0.7994017729857823
Washington,Alaska,0.7497417254019495
Washington,California,0.8198821394239062
Washington,Georgia,0.8311206417662222
Washington,Hawaii,0.7916810680888021
Washington,Idaho,0.8268100593491196
Washington,Kentucky,0.916048261599149
Washington,Maryland,0.7412154594393757
Washington,Mississippi,0.7038821540046128
Washington,Montana,0.7070411311698327
Washington,Nevada,0.7595919346428024
Washington,North Carolina,0.9249651589618594
Washington,Oklahoma,0.9175367963285452
Washington,Oregon,0.9767358066998043
Washington,South Carolina,0.8818073576863312
Washington,Tennessee,0.8700260072149931
Washington,Texas,0.860543363657047
Washington,Virginia,0.8747273110226043
Washington,West Virginia,0.8049802151057646
Washington,Wyoming,0.900514433096439
West Virginia,Alaska,0.7883207673129826
West Virginia,Delaware,0.8203538706039761
West Virginia,District of Columbia,0.703794202893324
West Virginia,Idaho,0.8363061486005107
West Virginia,Indiana,0.7745810495847442
West Virginia,Iowa,0.8690952639950367
West Virginia,Kansas,0.7092155501040598
West Virginia,Kentucky,0.8453634339472866
West Virginia,Maryland,0.8657623842462855
West Virginia,Montana,0.7971574996141049
West Virginia,North Carolina,0.7703465589848658
West Virginia,North Dakota,0.8168267110290628
West Virginia,Ohio,0.8539006621512764
West Virginia,Oklahoma,0.7015451862168887
West Virginia,Oregon,0.7467632842845618
West Virginia,South Dakota,0.8733057770424645
West Virginia,Utah,0.8017470173960894
West Virginia,Virginia,0.9350806667273683
West Virginia,Washington,0.8049802151057646
West Virginia,Wyoming,0.8647396642761843
Wisconsin,Arizona,0.844602520879277
Wisconsin,Colorado,0.8185245698304201
Wisconsin,Connecticut,0.7082130269232653
Wisconsin,Delaware,0.8883164847513356
Wisconsin,Illinois,0.8203798299694585
Wisconsin,Indiana,0.7875588659632411
Wisconsin,Iowa,0.9346782146766536
Wisconsin,Kansas,0.748551528924932
Wisconsin,Maine,0.9342954562751887
Wisconsin,Maryland,0.8500850671755369
Wisconsin,Massachusetts,0.8619970371588478
Wisconsin,Michigan,0.917709125186693
Wisconsin,Minnesota,0.9461653530484699
Wisconsin,Nebraska,0.9434678755014854
Wisconsin,New Hampshire,0.9209383837913586
Wisconsin,New Jersey,0.8045128210264532
Wisconsin,New Mexico,0.8838585543802736
Wisconsin,New York,0.8923023730717738
Wisconsin,North Dakota,0.8320353496210676
Wisconsin,Ohio,0.9137319746293676
Wisconsin,Pennsylvania,0.9746565447340497
Wisconsin,Rhode Island,0.8665028464283425
Wisconsin,South Dakota,0.8773189753859721
Wisconsin,Utah,0.8023422461416583
Wisconsin,Vermont,0.9444146810304697
Wyoming,Alaska,0.9017518941940263
Wyoming,Idaho,0.9469265247698332
Wyoming,Kentucky,0.7760940934712203
Wyoming,Montana,0.910873088207538
Wyoming,North Carolina,0.7487487888391413
Wyoming,North Dakota,0.7474163138536768
Wyoming,Oklahoma,0.7368901911096807
Wyoming,Oregon,0.8470757319477628
Wyoming,South Carolina,0.7005519386673806
Wyoming,Utah,0.7599329207236692
Wyoming,Virginia,0.7951890252068422
Wyoming,Washington,0.900514433096439
Wyoming,West Virginia,0.8647396642761843
